,Temperature (K),Volume (angstrom^3),W Number,W Loading
135,373.0,621378.3703703703,2.8518518518518516,0.016904074074074075
136,373.0,621378.3703703703,2.8518518518518516,0.01667185185185185
137,373.0,621378.3703703703,2.8518518518518516,0.016995555555555555
138,373.0,621378.3703703703,2.8518518518518516,0.016927037037037036
139,373.0,621378.3703703703,2.8518518518518516,0.016725185185185183
140,373.0,621378.3703703703,2.8518518518518516,0.016738148148148148
141,373.0,621378.3703703703,2.8518518518518516,0.01717037037037037
142,373.0,621378.3703703703,2.8518518518518516,0.01685814814814815
143,373.0,621378.3703703703,2.8518518518518516,0.01676962962962963
144,373.0,621378.3703703703,2.8518518518518516,0.016842962962962962
145,373.0,621378.3703703703,2.8518518518518516,0.017317407407407406
146,373.0,621378.3703703703,2.8518518518518516,0.017112222222222223
147,373.0,621378.3703703703,2.8518518518518516,0.017150000000000002
148,373.0,621378.3703703703,2.8518518518518516,0.016814444444444444
149,373.0,621378.3703703703,2.8518518518518516,0.017215185185185184
150,373.0,621378.3703703703,2.8518518518518516,0.016907037037037036
151,373.0,621378.3703703703,2.8518518518518516,0.017297037037037038
152,373.0,621378.3703703703,2.8518518518518516,0.017142222222222222
153,373.0,621378.3703703703,2.8518518518518516,0.01699740740740741
154,373.0,621378.3703703703,2.8518518518518516,0.017301851851851853
155,373.0,621378.3703703703,2.8518518518518516,0.017451851851851854
156,373.0,621378.3703703703,2.8518518518518516,0.017065925925925925
157,373.0,621378.3703703703,2.8518518518518516,0.01753333333333333
158,373.0,621378.3703703703,2.8518518518518516,0.017094074074074074
159,373.0,621378.3703703703,2.8518518518518516,0.017094074074074074
160,373.0,77672.29629629629,2.8518518518518516,0.19061777777777777
161,373.0,77672.29629629629,2.8518518518518516,0.24542629629629628
162,373.0,77672.29629629629,2.8518518518518516,0.32498666666666665
163,373.0,77672.29629629629,2.8518518518518516,0.17669555555555558
164,373.0,77672.29629629629,2.8518518518518516,0.22360333333333332
165,373.0,77672.29629629629,2.8518518518518516,0.18357407407407408
166,373.0,77672.29629629629,2.8518518518518516,0.2596751851851852
167,373.0,77672.29629629629,2.8518518518518516,0.1791422222222222
168,373.0,77672.29629629629,2.8518518518518516,0.20725111111111114
169,373.0,77672.29629629629,2.8518518518518516,0.16961148148148147
170,373.0,77672.29629629629,2.8518518518518516,0.17475444444444446
171,373.0,77672.29629629629,2.8518518518518516,0.1754037037037037
172,373.0,77672.29629629629,2.8518518518518516,0.20832259259259261
173,373.0,77672.29629629629,2.8518518518518516,0.19067518518518517
174,373.0,77672.29629629629,2.8518518518518516,0.17285740740740743
175,373.0,77672.29629629629,2.8518518518518516,0.17783555555555555
176,373.0,77672.29629629629,2.8518518518518516,0.20951296296296298
177,373.0,77672.29629629629,2.8518518518518516,0.19233148148148146
178,373.0,77672.29629629629,2.8518518518518516,0.18865407407407406
179,373.0,77672.29629629629,2.8518518518518516,0.18718407407407406
180,373.0,77672.29629629629,2.8518518518518516,0.21712814814814813
181,373.0,77672.29629629629,2.8518518518518516,0.19169222222222224
182,373.0,77672.29629629629,2.8518518518518516,0.16893444444444444
183,373.0,77672.29629629629,2.8518518518518516,0.17380111111111113
184,373.0,77672.29629629629,2.8518518518518516,0.20060888888888886
185,373.0,77672.29629629629,2.8518518518518516,0.16308370370370373
186,373.0,77672.29629629629,2.8518518518518516,0.19266296296296298
187,373.0,77672.29629629629,2.8518518518518516,0.26116666666666666
188,373.0,77672.29629629629,2.8518518518518516,0.17732555555555557
189,373.0,77672.29629629629,2.8518518518518516,0.2463503703703704
190,373.0,77672.29629629629,2.8518518518518516,0.17955851851851853
191,373.0,77672.29629629629,2.8518518518518516,0.2382762962962963
192,373.0,4971026.962962963,2.8518518518518516,0.002076296296296296
193,373.0,4971026.962962963,2.8518518518518516,0.002088148148148148
194,373.0,4971026.962962963,2.8518518518518516,0.002062592592592593
195,373.0,4971026.962962963,2.8518518518518516,0.002118888888888889
196,373.0,4971026.962962963,2.8518518518518516,0.0021074074074074072
197,373.0,4971026.962962963,2.8518518518518516,0.002107777777777778
198,373.0,4971026.962962963,2.8518518518518516,0.002117777777777778
199,373.0,4971026.962962963,2.8518518518518516,0.0021085185185185187
200,373.0,4971026.962962963,2.8518518518518516,0.0020681481481481484
201,373.0,4971026.962962963,2.8518518518518516,0.002087037037037037
202,373.0,4971026.962962963,2.8518518518518516,0.0020914814814814815
203,373.0,4971026.962962963,2.8518518518518516,0.002033703703703704
204,373.0,4971026.962962963,2.8518518518518516,0.002137777777777778
205,373.0,4971026.962962963,2.8518518518518516,0.002084814814814815
206,373.0,4971026.962962963,2.8518518518518516,0.0021014814814814815
207,373.0,4971026.962962963,2.8518518518518516,0.0021118518518518517
208,373.0,4971026.962962963,2.8518518518518516,0.0021337037037037036
209,373.0,4971026.962962963,2.8518518518518516,0.0020837037037037035
210,373.0,4971026.962962963,2.8518518518518516,0.0020644444444444443
211,373.0,4971026.962962963,2.8518518518518516,0.0020944444444444443
212,373.0,4971026.962962963,2.8518518518518516,0.0021337037037037036
213,373.0,4971026.962962963,2.8518518518518516,0.002158148148148148
214,373.0,4971026.962962963,2.8518518518518516,0.00209
215,373.0,4971026.962962963,2.8518518518518516,0.002081111111111111
216,373.0,4971026.962962963,2.8518518518518516,0.0020777777777777778
217,373.0,4971026.962962963,2.8518518518518516,0.002075185185185185
218,373.0,4971026.962962963,2.8518518518518516,0.002087777777777778
219,373.0,4971026.962962963,2.8518518518518516,0.0020766666666666668
220,373.0,4971026.962962963,2.8518518518518516,0.0020907407407407407
221,373.0,4971026.962962963,2.8518518518518516,0.0020714814814814814
222,373.0,4971026.962962963,2.8518518518518516,0.0021144444444444444
223,373.0,4971026.962962963,2.8518518518518516,0.002086666666666667
224,373.0,9709.037037037036,2.8518518518518516,2.3744507407407407
225,373.0,9709.037037037036,2.8518518518518516,2.3655885185185186
226,373.0,9709.037037037036,2.8518518518518516,2.3409359259259257
227,373.0,9709.037037037036,2.8518518518518516,2.3801914814814813
228,373.0,9709.037037037036,2.8518518518518516,2.368278888888889
229,373.0,9709.037037037036,2.8518518518518516,2.3728711111111114
230,373.0,9709.037037037036,2.8518518518518516,2.3589466666666667
231,373.0,9709.037037037036,2.8518518518518516,2.3925544444444444
232,373.0,9709.037037037036,2.8518518518518516,2.3846785185185184
233,373.0,9709.037037037036,2.8518518518518516,2.3625677777777776
234,373.0,9709.037037037036,2.8518518518518516,2.391382222222222
235,373.0,9709.037037037036,2.8518518518518516,2.3714722222222226
236,373.0,9709.037037037036,2.8518518518518516,2.359202962962963
237,373.0,9709.037037037036,2.8518518518518516,2.3716514814814813
238,373.0,9709.037037037036,2.8518518518518516,2.369231851851852
239,373.0,9709.037037037036,2.8518518518518516,2.3709955555555555
240,373.0,9709.037037037036,2.8518518518518516,2.3689051851851852
241,373.0,9709.037037037036,2.8518518518518516,2.38608
242,373.0,9709.037037037036,2.8518518518518516,2.3461551851851854
243,373.0,9709.037037037036,2.8518518518518516,2.3876896296296297
244,373.0,9709.037037037036,2.8518518518518516,2.3406462962962964
245,373.0,9709.037037037036,2.8518518518518516,2.3693944444444446
246,373.0,9709.037037037036,2.8518518518518516,2.3763129629629627
247,373.0,9709.037037037036,2.8518518518518516,2.382274814814815
248,373.0,9709.037037037036,2.8518518518518516,2.3583614814814813
249,373.0,9709.037037037036,2.8518518518518516,2.3742529629629634
250,373.0,9709.037037037036,2.8518518518518516,2.3742137037037034
251,373.0,9709.037037037036,2.8518518518518516,2.357908888888889
252,373.0,9709.037037037036,2.8518518518518516,2.3444
253,373.0,9709.037037037036,2.8518518518518516,2.386178148148148
254,373.0,9709.037037037036,2.8518518518518516,2.379629259259259
255,373.0,9709.037037037036,2.8518518518518516,2.3949996296296296
256,373.0,39768215.7037037,2.8518518518518516,0.0002625925925925926
257,373.0,39768215.7037037,2.8518518518518516,0.0002748148148148148
258,373.0,39768215.7037037,2.8518518518518516,0.0002662962962962963
259,373.0,39768215.7037037,2.8518518518518516,0.00023444444444444443
260,373.0,39768215.7037037,2.8518518518518516,0.0002688888888888889
261,373.0,39768215.7037037,2.8518518518518516,0.0002488888888888889
262,373.0,39768215.7037037,2.8518518518518516,0.00025888888888888885
263,373.0,39768215.7037037,2.8518518518518516,0.0002662962962962963
264,373.0,39768215.7037037,2.8518518518518516,0.0002674074074074074
265,373.0,39768215.7037037,2.8518518518518516,0.00025518518518518517
266,373.0,39768215.7037037,2.8518518518518516,0.0002662962962962963
267,373.0,39768215.7037037,2.8518518518518516,0.0002844444444444444
268,373.0,39768215.7037037,2.8518518518518516,0.0002707407407407407
269,373.0,39768215.7037037,2.8518518518518516,0.00025037037037037036
270,373.0,39768215.7037037,2.8518518518518516,0.00025814814814814814
271,373.0,39768215.7037037,2.8518518518518516,0.00025037037037037036
272,373.0,39768215.7037037,2.8518518518518516,0.0002666666666666667
273,373.0,39768215.7037037,2.8518518518518516,0.0002466666666666667
274,373.0,39768215.7037037,2.8518518518518516,0.00027444444444444445
275,373.0,39768215.7037037,2.8518518518518516,0.00026333333333333336
276,373.0,39768215.7037037,2.8518518518518516,0.0002440740740740741
277,373.0,39768215.7037037,2.8518518518518516,0.00026444444444444443
278,373.0,39768215.7037037,2.8518518518518516,0.0002611111111111111
279,373.0,39768215.7037037,2.8518518518518516,0.000262962962962963
280,373.0,39768215.7037037,2.8518518518518516,0.0002674074074074074
281,373.0,39768215.7037037,2.8518518518518516,0.00025851851851851855
282,373.0,39768215.7037037,2.8518518518518516,0.0002662962962962963
283,373.0,39768215.7037037,2.8518518518518516,0.0002611111111111111
284,373.0,39768215.7037037,2.8518518518518516,0.0002666666666666667
285,373.0,39768215.7037037,2.8518518518518516,0.000262962962962963
286,373.0,39768215.7037037,2.8518518518518516,0.0002762962962962963
287,373.0,39768215.7037037,2.8518518518518516,0.0002651851851851852
288,373.0,1303124892178.963,2.8518518518518516,0.0
289,373.0,1303124892178.963,2.8518518518518516,0.0
290,373.0,1303124892178.963,2.8518518518518516,0.0
291,373.0,1303124892178.963,2.8518518518518516,0.0
292,373.0,1303124892178.963,2.8518518518518516,0.0
293,373.0,1303124892178.963,2.8518518518518516,0.0
294,373.0,1303124892178.963,2.8518518518518516,0.0
295,373.0,1303124892178.963,2.8518518518518516,0.0
296,373.0,1303124892178.963,2.8518518518518516,0.0
297,373.0,1303124892178.963,2.8518518518518516,0.0
298,373.0,1303124892178.963,2.8518518518518516,0.0
299,373.0,1303124892178.963,2.8518518518518516,0.0
300,373.0,1303124892178.963,2.8518518518518516,0.0
301,373.0,1303124892178.963,2.8518518518518516,0.0
302,373.0,1303124892178.963,2.8518518518518516,0.0
303,373.0,1303124892178.963,2.8518518518518516,0.0
304,373.0,1303124892178.963,2.8518518518518516,0.0
305,373.0,1303124892178.963,2.8518518518518516,0.0
306,373.0,1303124892178.963,2.8518518518518516,0.0
307,373.0,1303124892178.963,2.8518518518518516,0.0
308,373.0,1303124892178.963,2.8518518518518516,0.0
309,373.0,1303124892178.963,2.8518518518518516,0.0
310,373.0,1303124892178.963,2.8518518518518516,0.0
311,373.0,1303124892178.963,2.8518518518518516,0.0
312,373.0,1303124892178.963,2.8518518518518516,0.0
313,373.0,1303124892178.963,2.8518518518518516,0.0
314,373.0,1303124892178.963,2.8518518518518516,0.0
315,373.0,1303124892178.963,2.8518518518518516,0.0
316,373.0,1303124892178.963,2.8518518518518516,0.0
317,373.0,1303124892178.963,2.8518518518518516,0.0
318,373.0,1303124892178.963,2.8518518518518516,0.0
319,373.0,1303124892178.963,2.8518518518518516,0.0
320,373.0,83399993099453.62,2.8518518518518516,0.0
321,373.0,83399993099453.62,2.8518518518518516,0.0
322,373.0,83399993099453.62,2.8518518518518516,0.0
323,373.0,83399993099453.62,2.8518518518518516,0.0
324,373.0,83399993099453.62,2.8518518518518516,0.0
325,373.0,83399993099453.62,2.8518518518518516,0.0
326,373.0,83399993099453.62,2.8518518518518516,0.0
327,373.0,83399993099453.62,2.8518518518518516,0.0
328,373.0,83399993099453.62,2.8518518518518516,0.0
329,373.0,83399993099453.62,2.8518518518518516,0.0
330,373.0,83399993099453.62,2.8518518518518516,0.0
331,373.0,83399993099453.62,2.8518518518518516,0.0
332,373.0,83399993099453.62,2.8518518518518516,0.0
333,373.0,83399993099453.62,2.8518518518518516,0.0
334,373.0,83399993099453.62,2.8518518518518516,0.0
335,373.0,83399993099453.62,2.8518518518518516,0.0
336,373.0,83399993099453.62,2.8518518518518516,0.0
337,373.0,83399993099453.62,2.8518518518518516,0.0
338,373.0,83399993099453.62,2.8518518518518516,0.0
339,373.0,83399993099453.62,2.8518518518518516,0.0
340,373.0,83399993099453.62,2.8518518518518516,0.0
341,373.0,83399993099453.62,2.8518518518518516,0.0
342,373.0,83399993099453.62,2.8518518518518516,0.0
343,373.0,83399993099453.62,2.8518518518518516,0.0
344,373.0,83399993099453.62,2.8518518518518516,0.0
345,373.0,83399993099453.62,2.8518518518518516,0.0
346,373.0,83399993099453.62,2.8518518518518516,0.0
347,373.0,83399993099453.62,2.8518518518518516,0.0
348,373.0,83399993099453.62,2.8518518518518516,0.0
349,373.0,83399993099453.62,2.8518518518518516,0.0
350,373.0,83399993099453.62,2.8518518518518516,0.0
351,373.0,83399993099453.62,2.8518518518518516,0.0
352,373.0,512.0,2.8518518518518516,2.8268603703703707
353,373.0,512.0,2.8518518518518516,2.8278744444444444
354,373.0,512.0,2.8518518518518516,2.825867407407407
355,373.0,512.0,2.8518518518518516,2.828106296296296
356,373.0,512.0,2.8518518518518516,2.827869259259259
357,373.0,512.0,2.8518518518518516,2.828657777777778
358,373.0,512.0,2.8518518518518516,2.8258662962962964
359,373.0,512.0,2.8518518518518516,2.826788148148148
360,373.0,512.0,2.8518518518518516,2.827640740740741
361,373.0,512.0,2.8518518518518516,2.824542962962963
362,373.0,512.0,2.8518518518518516,2.825731851851852
363,373.0,512.0,2.8518518518518516,2.824786296296296
364,373.0,512.0,2.8518518518518516,2.824995925925926
365,373.0,512.0,2.8518518518518516,2.825269259259259
366,373.0,512.0,2.8518518518518516,2.8247940740740742
367,373.0,512.0,2.8518518518518516,2.8259433333333335
368,373.0,512.0,2.8518518518518516,2.826072962962963
369,373.0,512.0,2.8518518518518516,2.8244996296296296
370,373.0,512.0,2.8518518518518516,2.826377037037037
371,373.0,512.0,2.8518518518518516,2.8253244444444445
372,373.0,512.0,2.8518518518518516,2.825325555555555
373,373.0,512.0,2.8518518518518516,2.827868518518519
374,373.0,512.0,2.8518518518518516,2.8275585185185186
375,373.0,512.0,2.8518518518518516,2.822964814814815
376,373.0,512.0,2.8518518518518516,2.828514814814815
377,373.0,512.0,2.8518518518518516,2.8253777777777778
378,373.0,512.0,2.8518518518518516,2.827033333333333
379,373.0,512.0,2.8518518518518516,2.8261533333333335
380,373.0,512.0,2.8518518518518516,2.825298148148148
381,373.0,512.0,2.8518518518518516,2.823014814814815
382,373.0,512.0,2.8518518518518516,2.827554814814815
383,373.0,512.0,2.8518518518518516,2.8244748148148147
384,373.0,667199944795629.0,2.8518518518518516,0.0
385,373.0,667199944795629.0,2.8518518518518516,0.0
386,373.0,667199944795629.0,2.8518518518518516,0.0
387,373.0,667199944795629.0,2.8518518518518516,0.0
388,373.0,667199944795629.0,2.8518518518518516,0.0
389,373.0,667199944795629.0,2.8518518518518516,0.0
390,373.0,667199944795629.0,2.8518518518518516,0.0
391,373.0,667199944795629.0,2.8518518518518516,0.0
392,373.0,667199944795629.0,2.8518518518518516,0.0
393,373.0,667199944795629.0,2.8518518518518516,0.0
394,373.0,667199944795629.0,2.8518518518518516,0.0
395,373.0,667199944795629.0,2.8518518518518516,0.0
396,373.0,667199944795629.0,2.8518518518518516,0.0
397,373.0,667199944795629.0,2.8518518518518516,0.0
398,373.0,667199944795629.0,2.8518518518518516,0.0
399,373.0,667199944795629.0,2.8518518518518516,0.0
400,373.0,667199944795629.0,2.8518518518518516,0.0
401,373.0,667199944795629.0,2.8518518518518516,0.0
402,373.0,667199944795629.0,2.8518518518518516,0.0
403,373.0,667199944795629.0,2.8518518518518516,0.0
404,373.0,667199944795629.0,2.8518518518518516,0.0
405,373.0,667199944795629.0,2.8518518518518516,0.0
406,373.0,667199944795629.0,2.8518518518518516,0.0
407,373.0,667199944795629.0,2.8518518518518516,0.0
408,373.0,667199944795629.0,2.8518518518518516,0.0
409,373.0,667199944795629.0,2.8518518518518516,0.0
410,373.0,667199944795629.0,2.8518518518518516,0.0
411,373.0,667199944795629.0,2.8518518518518516,0.0
412,373.0,667199944795629.0,2.8518518518518516,0.0
413,373.0,667199944795629.0,2.8518518518518516,0.0
414,373.0,667199944795629.0,2.8518518518518516,0.0
415,373.0,667199944795629.0,2.8518518518518516,0.0
416,373.0,5337599558365032.0,2.8518518518518516,0.0
417,373.0,5337599558365032.0,2.8518518518518516,0.0
418,373.0,5337599558365032.0,2.8518518518518516,0.0
419,373.0,5337599558365032.0,2.8518518518518516,0.0
420,373.0,5337599558365032.0,2.8518518518518516,0.0
421,373.0,5337599558365032.0,2.8518518518518516,0.0
422,373.0,5337599558365032.0,2.8518518518518516,0.0
423,373.0,5337599558365032.0,2.8518518518518516,0.0
424,373.0,5337599558365032.0,2.8518518518518516,0.0
425,373.0,5337599558365032.0,2.8518518518518516,0.0
426,373.0,5337599558365032.0,2.8518518518518516,0.0
427,373.0,5337599558365032.0,2.8518518518518516,0.0
428,373.0,5337599558365032.0,2.8518518518518516,0.0
429,373.0,5337599558365032.0,2.8518518518518516,0.0
430,373.0,5337599558365032.0,2.8518518518518516,0.0
431,373.0,5337599558365032.0,2.8518518518518516,0.0
432,373.0,5337599558365032.0,2.8518518518518516,0.0
433,373.0,5337599558365032.0,2.8518518518518516,0.0
434,373.0,5337599558365032.0,2.8518518518518516,0.0
435,373.0,5337599558365032.0,2.8518518518518516,0.0
436,373.0,5337599558365032.0,2.8518518518518516,0.0
437,373.0,5337599558365032.0,2.8518518518518516,0.0
438,373.0,5337599558365032.0,2.8518518518518516,0.0
439,373.0,5337599558365032.0,2.8518518518518516,0.0
440,373.0,5337599558365032.0,2.8518518518518516,0.0
441,373.0,5337599558365032.0,2.8518518518518516,0.0
442,373.0,5337599558365032.0,2.8518518518518516,0.0
443,373.0,5337599558365032.0,2.8518518518518516,0.0
444,373.0,5337599558365032.0,2.8518518518518516,0.0
445,373.0,5337599558365032.0,2.8518518518518516,0.0
446,373.0,5337599558365032.0,2.8518518518518516,0.0
447,373.0,5337599558365032.0,2.8518518518518516,0.0
448,373.0,10424999137431.703,2.8518518518518516,0.0
449,373.0,10424999137431.703,2.8518518518518516,0.0
450,373.0,10424999137431.703,2.8518518518518516,0.0
451,373.0,10424999137431.703,2.8518518518518516,0.0
452,373.0,10424999137431.703,2.8518518518518516,0.0
453,373.0,10424999137431.703,2.8518518518518516,0.0
454,373.0,10424999137431.703,2.8518518518518516,0.0
455,373.0,10424999137431.703,2.8518518518518516,0.0
456,373.0,10424999137431.703,2.8518518518518516,0.0
457,373.0,10424999137431.703,2.8518518518518516,0.0
458,373.0,10424999137431.703,2.8518518518518516,0.0
459,373.0,10424999137431.703,2.8518518518518516,0.0
460,373.0,10424999137431.703,2.8518518518518516,0.0
461,373.0,10424999137431.703,2.8518518518518516,0.0
462,373.0,10424999137431.703,2.8518518518518516,0.0
463,373.0,10424999137431.703,2.8518518518518516,0.0
464,373.0,10424999137431.703,2.8518518518518516,0.0
