,Temperature (K),Volume (angstrom^3),W Number,W Loading
2217,483.0,715827882.6666666,2.5,3.1666666666666666e-05
2218,483.0,715827882.6666666,2.5,2.1666666666666664e-05
2219,483.0,715827882.6666666,2.5,2.1666666666666664e-05
2220,483.0,715827882.6666666,2.5,2.4999999999999998e-05
2221,483.0,715827882.6666666,2.5,2.9166666666666666e-05
2222,483.0,715827882.6666666,2.5,3.0833333333333335e-05
2223,483.0,715827882.6666666,2.5,3e-05
2224,483.0,715827882.6666666,2.5,3.4166666666666666e-05
2225,483.0,715827882.6666666,2.5,3.0833333333333335e-05
2226,483.0,715827882.6666666,2.5,3e-05
2227,483.0,715827882.6666666,2.5,2.3333333333333332e-05
2228,483.0,715827882.6666666,2.5,2.3333333333333332e-05
2229,483.0,715827882.6666666,2.5,2.666666666666667e-05
2230,483.0,715827882.6666666,2.5,3.4166666666666666e-05
2231,483.0,715827882.6666666,2.5,2.75e-05
2232,483.0,715827882.6666666,2.5,3e-05
2233,483.0,715827882.6666666,2.5,2.5833333333333332e-05
2234,483.0,715827882.6666666,2.5,2.1666666666666664e-05
2235,483.0,715827882.6666666,2.5,3.1666666666666666e-05
2236,483.0,715827882.6666666,2.5,2.25e-05
2237,483.0,715827882.6666666,2.5,2.8333333333333335e-05
2238,483.0,715827882.6666666,2.5,1.8333333333333333e-05
2239,483.0,715827882.6666666,2.5,3.25e-05
2240,483.0,1398101.3333333333,2.5,0.013550833333333333
2241,483.0,1398101.3333333333,2.5,0.013675
2242,483.0,1398101.3333333333,2.5,0.013385000000000001
2243,483.0,1398101.3333333333,2.5,0.013776666666666666
2244,483.0,1398101.3333333333,2.5,0.0135575
2245,483.0,1398101.3333333333,2.5,0.013610833333333334
2246,483.0,1398101.3333333333,2.5,0.013729166666666667
2247,483.0,1398101.3333333333,2.5,0.013574166666666667
2248,483.0,1398101.3333333333,2.5,0.013558333333333334
2249,483.0,1398101.3333333333,2.5,0.013528333333333335
2250,483.0,1398101.3333333333,2.5,0.013548333333333334
2251,483.0,1398101.3333333333,2.5,0.013663333333333333
2252,483.0,1398101.3333333333,2.5,0.013708333333333335
2253,483.0,1398101.3333333333,2.5,0.013538333333333333
2254,483.0,1398101.3333333333,2.5,0.0136875
2255,483.0,1398101.3333333333,2.5,0.013695833333333332
2256,483.0,1398101.3333333333,2.5,0.013520833333333334
2257,483.0,1398101.3333333333,2.5,0.0136875
2258,483.0,1398101.3333333333,2.5,0.013670833333333333
2259,483.0,1398101.3333333333,2.5,0.013727499999999998
2260,483.0,1398101.3333333333,2.5,0.013505833333333333
2261,483.0,1398101.3333333333,2.5,0.013514166666666667
2262,483.0,1398101.3333333333,2.5,0.013445
2263,483.0,1398101.3333333333,2.5,0.013539166666666666
2264,483.0,1398101.3333333333,2.5,0.013609999999999999
2265,483.0,1398101.3333333333,2.5,0.013625833333333332
2266,483.0,1398101.3333333333,2.5,0.01357
2267,483.0,1398101.3333333333,2.5,0.013787500000000001
2268,483.0,1398101.3333333333,2.5,0.013678333333333334
2269,483.0,1398101.3333333333,2.5,0.013795
2270,483.0,1398101.3333333333,2.5,0.013666666666666667
2271,483.0,1398101.3333333333,2.5,0.013559166666666666
2272,483.0,187649984473770.66,2.5,0.0
2273,483.0,187649984473770.66,2.5,0.0
2274,483.0,187649984473770.66,2.5,0.0
2275,483.0,187649984473770.66,2.5,0.0
2276,483.0,187649984473770.66,2.5,0.0
2277,483.0,187649984473770.66,2.5,0.0
2278,483.0,187649984473770.66,2.5,0.0
2279,483.0,187649984473770.66,2.5,0.0
2280,483.0,187649984473770.66,2.5,0.0
2281,483.0,187649984473770.66,2.5,0.0
2282,483.0,187649984473770.66,2.5,0.0
2283,483.0,187649984473770.66,2.5,0.0
2284,483.0,187649984473770.66,2.5,0.0
2285,483.0,187649984473770.66,2.5,0.0
2286,483.0,187649984473770.66,2.5,0.0
2287,483.0,187649984473770.66,2.5,0.0
2288,483.0,187649984473770.66,2.5,0.0
2289,483.0,187649984473770.66,2.5,0.0
2290,483.0,187649984473770.66,2.5,0.0
2291,483.0,187649984473770.66,2.5,0.0
2292,483.0,187649984473770.66,2.5,0.0
2293,483.0,187649984473770.66,2.5,0.0
2294,483.0,187649984473770.66,2.5,0.0
2295,483.0,187649984473770.66,2.5,0.0
2296,483.0,187649984473770.66,2.5,0.0
2297,483.0,187649984473770.66,2.5,0.0
2298,483.0,187649984473770.66,2.5,0.0
2299,483.0,187649984473770.66,2.5,0.0
2300,483.0,187649984473770.66,2.5,0.0
2301,483.0,187649984473770.66,2.5,0.0
2302,483.0,187649984473770.66,2.5,0.0
2303,483.0,187649984473770.66,2.5,0.0
2304,483.0,366503875925.3333,2.5,0.0
2305,483.0,366503875925.3333,2.5,0.0
2306,483.0,366503875925.3333,2.5,8.333333333333334e-07
2307,483.0,366503875925.3333,2.5,0.0
2308,483.0,366503875925.3333,2.5,0.0
2309,483.0,366503875925.3333,2.5,0.0
2310,483.0,366503875925.3333,2.5,0.0
2311,483.0,366503875925.3333,2.5,8.333333333333334e-07
2312,483.0,366503875925.3333,2.5,0.0
2313,483.0,366503875925.3333,2.5,0.0
2314,483.0,366503875925.3333,2.5,0.0
2315,483.0,366503875925.3333,2.5,0.0
2316,483.0,366503875925.3333,2.5,0.0
2317,483.0,366503875925.3333,2.5,0.0
2318,483.0,366503875925.3333,2.5,0.0
2319,483.0,366503875925.3333,2.5,0.0
2320,483.0,366503875925.3333,2.5,0.0
2321,483.0,366503875925.3333,2.5,0.0
2322,483.0,366503875925.3333,2.5,0.0
2323,483.0,366503875925.3333,2.5,0.0
2324,483.0,366503875925.3333,2.5,0.0
2325,483.0,366503875925.3333,2.5,0.0
2326,483.0,366503875925.3333,2.5,0.0
2327,483.0,366503875925.3333,2.5,0.0
2328,483.0,366503875925.3333,2.5,0.0
2329,483.0,366503875925.3333,2.5,0.0
2330,483.0,366503875925.3333,2.5,0.0
2331,483.0,366503875925.3333,2.5,0.0
2332,483.0,366503875925.3333,2.5,0.0
2333,483.0,366503875925.3333,2.5,0.0
2334,483.0,366503875925.3333,2.5,0.0
2335,483.0,366503875925.3333,2.5,0.0
2336,483.0,174762.66666666666,2.5,0.10532166666666666
2337,483.0,174762.66666666666,2.5,0.10611583333333334
2338,483.0,174762.66666666666,2.5,0.10506083333333333
2339,483.0,174762.66666666666,2.5,0.10499583333333333
2340,483.0,174762.66666666666,2.5,0.10437249999999999
2341,483.0,174762.66666666666,2.5,0.10550083333333334
2342,483.0,174762.66666666666,2.5,0.10792666666666667
2343,483.0,174762.66666666666,2.5,0.1074525
2344,483.0,174762.66666666666,2.5,0.10428416666666666
2345,483.0,174762.66666666666,2.5,0.10582166666666666
2346,483.0,174762.66666666666,2.5,0.10565416666666666
2347,483.0,174762.66666666666,2.5,0.1048525
2348,483.0,174762.66666666666,2.5,0.10574333333333334
2349,483.0,174762.66666666666,2.5,0.10461999999999999
2350,483.0,174762.66666666666,2.5,0.10625166666666667
2351,483.0,174762.66666666666,2.5,0.10481166666666668
2352,483.0,174762.66666666666,2.5,0.10492666666666667
2353,483.0,174762.66666666666,2.5,0.10499750000000001
2354,483.0,174762.66666666666,2.5,0.10578166666666666
2355,483.0,174762.66666666666,2.5,0.1048925
2356,483.0,174762.66666666666,2.5,0.10598
2357,483.0,174762.66666666666,2.5,0.10483916666666666
2358,483.0,174762.66666666666,2.5,0.10532833333333334
2359,483.0,174762.66666666666,2.5,0.10551500000000001
2360,483.0,174762.66666666666,2.5,0.1054775
2361,483.0,174762.66666666666,2.5,0.10437249999999999
2362,483.0,174762.66666666666,2.5,0.10486250000000001
2363,483.0,174762.66666666666,2.5,0.10654833333333334
2364,483.0,174762.66666666666,2.5,0.10529416666666667
2365,483.0,174762.66666666666,2.5,0.10573250000000001
2366,483.0,174762.66666666666,2.5,0.10390416666666667
2367,483.0,174762.66666666666,2.5,0.10493166666666666
2368,483.0,89478485.33333333,2.5,0.00021083333333333335
2369,483.0,89478485.33333333,2.5,0.00023083333333333332
2370,483.0,89478485.33333333,2.5,0.00021250000000000002
2371,483.0,89478485.33333333,2.5,0.00022250000000000001
2372,483.0,89478485.33333333,2.5,0.00023249999999999999
2373,483.0,89478485.33333333,2.5,0.00025916666666666666
2374,483.0,89478485.33333333,2.5,0.000215
2375,483.0,89478485.33333333,2.5,0.0002025
2376,483.0,89478485.33333333,2.5,0.00021333333333333336
2377,483.0,89478485.33333333,2.5,0.00021333333333333336
2378,483.0,89478485.33333333,2.5,0.00021666666666666666
2379,483.0,89478485.33333333,2.5,0.00021916666666666666
2380,483.0,89478485.33333333,2.5,0.00023833333333333334
2381,483.0,89478485.33333333,2.5,0.00021
2382,483.0,89478485.33333333,2.5,0.00022833333333333332
2383,483.0,89478485.33333333,2.5,0.00021083333333333335
2384,483.0,89478485.33333333,2.5,0.00019666666666666669
2385,483.0,89478485.33333333,2.5,0.00019333333333333333
2386,483.0,89478485.33333333,2.5,0.00022749999999999997
2387,483.0,89478485.33333333,2.5,0.00018666666666666666
2388,483.0,89478485.33333333,2.5,0.00020666666666666666
2389,483.0,89478485.33333333,2.5,0.0002158333333333333
2390,483.0,89478485.33333333,2.5,0.00021333333333333336
2391,483.0,89478485.33333333,2.5,0.00022250000000000001
2392,483.0,89478485.33333333,2.5,0.00022083333333333333
2393,483.0,89478485.33333333,2.5,0.00022083333333333333
2394,483.0,89478485.33333333,2.5,0.0002025
2395,483.0,89478485.33333333,2.5,0.00022333333333333333
2396,483.0,89478485.33333333,2.5,0.00022333333333333333
2397,483.0,89478485.33333333,2.5,0.00021083333333333335
2398,483.0,89478485.33333333,2.5,0.00021916666666666666
2399,483.0,89478485.33333333,2.5,0.00022166666666666667
2400,483.0,11184810.666666666,2.5,0.0017266666666666665
2401,483.0,11184810.666666666,2.5,0.0017108333333333333
2402,483.0,11184810.666666666,2.5,0.0017833333333333332
2403,483.0,11184810.666666666,2.5,0.0017141666666666668
2404,483.0,11184810.666666666,2.5,0.0017183333333333332
2405,483.0,11184810.666666666,2.5,0.0016866666666666668
2406,483.0,11184810.666666666,2.5,0.0017383333333333333
2407,483.0,11184810.666666666,2.5,0.00176
2408,483.0,11184810.666666666,2.5,0.0016858333333333335
2409,483.0,11184810.666666666,2.5,0.0017166666666666667
2410,483.0,11184810.666666666,2.5,0.0017141666666666668
2411,483.0,11184810.666666666,2.5,0.0017225
2412,483.0,11184810.666666666,2.5,0.00166
2413,483.0,11184810.666666666,2.5,0.0017116666666666667
2414,483.0,11184810.666666666,2.5,0.0017266666666666665
2415,483.0,11184810.666666666,2.5,0.0016899999999999999
2416,483.0,11184810.666666666,2.5,0.0016866666666666668
2417,483.0,11184810.666666666,2.5,0.0017283333333333335
2418,483.0,11184810.666666666,2.5,0.0016975
2419,483.0,11184810.666666666,2.5,0.0017633333333333335
2420,483.0,11184810.666666666,2.5,0.0016633333333333333
2421,483.0,11184810.666666666,2.5,0.0017425000000000001
2422,483.0,11184810.666666666,2.5,0.0017641666666666667
2423,483.0,11184810.666666666,2.5,0.0017133333333333332
2424,483.0,11184810.666666666,2.5,0.0017850000000000001
2425,483.0,11184810.666666666,2.5,0.0017616666666666666
2426,483.0,11184810.666666666,2.5,0.0016816666666666666
2427,483.0,11184810.666666666,2.5,0.0016958333333333333
2428,483.0,11184810.666666666,2.5,0.0017516666666666668
2429,483.0,11184810.666666666,2.5,0.0016791666666666667
2430,483.0,11184810.666666666,2.5,0.001705
2431,483.0,11184810.666666666,2.5,0.0017124999999999998
2432,483.0,1152.0,2.5,2.2143108333333332
2433,483.0,1152.0,2.5,2.2204083333333333
2434,483.0,1152.0,2.5,2.21506
2435,483.0,1152.0,2.5,2.2113858333333334
2436,483.0,1152.0,2.5,2.2106625
2437,483.0,1152.0,2.5,2.215920833333333
2438,483.0,1152.0,2.5,2.2084633333333334
2439,483.0,1152.0,2.5,2.2214158333333334
2440,483.0,1152.0,2.5,2.2151158333333334
2441,483.0,1152.0,2.5,2.2096266666666664
2442,483.0,1152.0,2.5,2.2142383333333333
2443,483.0,1152.0,2.5,2.2158716666666667
2444,483.0,1152.0,2.5,2.2122083333333333
2445,483.0,1152.0,2.5,2.2144308333333336
2446,483.0,1152.0,2.5,2.21997
2447,483.0,1152.0,2.5,2.219685
2448,483.0,1152.0,2.5,2.217173333333333
2449,483.0,1152.0,2.5,2.216981666666667
2450,483.0,1152.0,2.5,2.210951666666667
2451,483.0,1152.0,2.5,2.2164558333333333
2452,483.0,1152.0,2.5,2.2119708333333334
2453,483.0,1152.0,2.5,2.2149516666666664
2454,483.0,1152.0,2.5,2.2058766666666667
2455,483.0,1152.0,2.5,2.2097075
2456,483.0,1152.0,2.5,2.2106833333333333
2457,483.0,1152.0,2.5,2.215050833333333
2458,483.0,1152.0,2.5,2.2165666666666666
2459,483.0,1152.0,2.5,2.21604
2460,483.0,1152.0,2.5,2.215405
2461,483.0,1152.0,2.5,2.2099241666666667
2462,483.0,1152.0,2.5,2.214495
2463,483.0,1152.0,2.5,2.210383333333333
2464,483.0,1.2009599006321322e+16,2.5,0.0
2465,483.0,1.2009599006321322e+16,2.5,0.0
2466,483.0,1.2009599006321322e+16,2.5,0.0
2467,483.0,1.2009599006321322e+16,2.5,0.0
2468,483.0,1.2009599006321322e+16,2.5,0.0
2469,483.0,1.2009599006321322e+16,2.5,0.0
2470,483.0,1.2009599006321322e+16,2.5,0.0
2471,483.0,1.2009599006321322e+16,2.5,0.0
2472,483.0,1.2009599006321322e+16,2.5,0.0
2473,483.0,1.2009599006321322e+16,2.5,0.0
2474,483.0,1.2009599006321322e+16,2.5,0.0
2475,483.0,1.2009599006321322e+16,2.5,0.0
2476,483.0,1.2009599006321322e+16,2.5,0.0
2477,483.0,1.2009599006321322e+16,2.5,0.0
2478,483.0,1.2009599006321322e+16,2.5,0.0
2479,483.0,1.2009599006321322e+16,2.5,0.0
2480,483.0,1.2009599006321322e+16,2.5,0.0
2481,483.0,1.2009599006321322e+16,2.5,0.0
2482,483.0,1.2009599006321322e+16,2.5,0.0
2483,483.0,1.2009599006321322e+16,2.5,0.0
2484,483.0,1.2009599006321322e+16,2.5,0.0
2485,483.0,1.2009599006321322e+16,2.5,0.0
2486,483.0,1.2009599006321322e+16,2.5,0.0
2487,483.0,1.2009599006321322e+16,2.5,0.0
2488,483.0,1.2009599006321322e+16,2.5,0.0
2489,483.0,1.2009599006321322e+16,2.5,0.0
2490,483.0,1.2009599006321322e+16,2.5,0.0
2491,483.0,1.2009599006321322e+16,2.5,0.0
2492,483.0,1.2009599006321322e+16,2.5,0.0
2493,483.0,1.2009599006321322e+16,2.5,0.0
2494,483.0,1.2009599006321322e+16,2.5,0.0
2495,483.0,1.2009599006321322e+16,2.5,0.0
2496,483.0,5726623061.333333,2.5,2.5e-06
2497,483.0,5726623061.333333,2.5,2.5e-06
2498,483.0,5726623061.333333,2.5,4.166666666666667e-06
2499,483.0,5726623061.333333,2.5,1.6666666666666669e-06
2500,483.0,5726623061.333333,2.5,4.166666666666667e-06
2501,483.0,5726623061.333333,2.5,5e-06
2502,483.0,5726623061.333333,2.5,4.166666666666667e-06
2503,483.0,5726623061.333333,2.5,2.5e-06
2504,483.0,5726623061.333333,2.5,1.6666666666666669e-06
2505,483.0,5726623061.333333,2.5,1.6666666666666669e-06
2506,483.0,5726623061.333333,2.5,4.166666666666667e-06
2507,483.0,5726623061.333333,2.5,5e-06
2508,483.0,5726623061.333333,2.5,5e-06
2509,483.0,5726623061.333333,2.5,5e-06
2510,483.0,5726623061.333333,2.5,1.6666666666666669e-06
2511,483.0,5726623061.333333,2.5,3.3333333333333337e-06
2512,483.0,5726623061.333333,2.5,1.6666666666666669e-06
2513,483.0,5726623061.333333,2.5,4.166666666666667e-06
2514,483.0,5726623061.333333,2.5,5.833333333333333e-06
2515,483.0,5726623061.333333,2.5,1.6666666666666669e-06
2516,483.0,5726623061.333333,2.5,2.5e-06
2517,483.0,5726623061.333333,2.5,4.166666666666667e-06
2518,483.0,5726623061.333333,2.5,3.3333333333333337e-06
2519,483.0,5726623061.333333,2.5,3.3333333333333337e-06
2520,483.0,5726623061.333333,2.5,5.833333333333333e-06
2521,483.0,5726623061.333333,2.5,1.6666666666666669e-06
2522,483.0,5726623061.333333,2.5,5e-06
2523,483.0,5726623061.333333,2.5,5e-06
2524,483.0,5726623061.333333,2.5,4.166666666666667e-06
2525,483.0,5726623061.333333,2.5,4.166666666666667e-06
2526,483.0,5726623061.333333,2.5,4.166666666666667e-06
2527,483.0,5726623061.333333,2.5,5e-06
2528,483.0,1501199875790165.2,2.5,0.0
2529,483.0,1501199875790165.2,2.5,0.0
2530,483.0,1501199875790165.2,2.5,0.0
2531,483.0,1501199875790165.2,2.5,0.0
2532,483.0,1501199875790165.2,2.5,0.0
2533,483.0,1501199875790165.2,2.5,0.0
2534,483.0,1501199875790165.2,2.5,0.0
2535,483.0,1501199875790165.2,2.5,0.0
2536,483.0,1501199875790165.2,2.5,0.0
2537,483.0,1501199875790165.2,2.5,0.0
2538,483.0,1501199875790165.2,2.5,0.0
2539,483.0,1501199875790165.2,2.5,0.0
2540,483.0,1501199875790165.2,2.5,0.0
2541,483.0,1501199875790165.2,2.5,0.0
2542,483.0,1501199875790165.2,2.5,0.0
2543,483.0,1501199875790165.2,2.5,0.0
2544,483.0,1501199875790165.2,2.5,0.0
2545,483.0,1501199875790165.2,2.5,0.0
2546,483.0,1501199875790165.2,2.5,0.0
2547,483.0,1501199875790165.2,2.5,0.0
2548,483.0,1501199875790165.2,2.5,0.0
2549,483.0,1501199875790165.2,2.5,0.0
2550,483.0,1501199875790165.2,2.5,0.0
2551,483.0,1501199875790165.2,2.5,0.0
2552,483.0,1501199875790165.2,2.5,0.0
2553,483.0,1501199875790165.2,2.5,0.0
2554,483.0,1501199875790165.2,2.5,0.0
2555,483.0,1501199875790165.2,2.5,0.0
2556,483.0,1501199875790165.2,2.5,0.0
2557,483.0,1501199875790165.2,2.5,0.0
2558,483.0,1501199875790165.2,2.5,0.0
2559,483.0,1501199875790165.2,2.5,0.0
2560,423.0,21845.333333333332,2.5,1.0736516666666667
2561,423.0,21845.333333333332,2.5,1.0688475
2562,423.0,21845.333333333332,2.5,1.0805641666666668
2563,423.0,21845.333333333332,2.5,1.0861750000000001
2564,423.0,21845.333333333332,2.5,1.0604116666666668
2565,423.0,21845.333333333332,2.5,1.0503925
2566,423.0,21845.333333333332,2.5,1.0543241666666667
2567,423.0,21845.333333333332,2.5,1.0671816666666667
2568,423.0,21845.333333333332,2.5,1.0615466666666666
2569,423.0,21845.333333333332,2.5,1.085955
2570,423.0,21845.333333333332,2.5,1.0709508333333333
2571,423.0,21845.333333333332,2.5,1.0705183333333335
2572,423.0,21845.333333333332,2.5,1.0734416666666666
2573,423.0,21845.333333333332,2.5,1.0756725
2574,423.0,21845.333333333332,2.5,1.0651575
2575,423.0,21845.333333333332,2.5,1.0731658333333334
2576,423.0,21845.333333333332,2.5,1.064865
2577,423.0,21845.333333333332,2.5,1.0917058333333334
2578,423.0,21845.333333333332,2.5,1.056775
2579,423.0,21845.333333333332,2.5,1.0689024999999999
2580,423.0,21845.333333333332,2.5,1.0800758333333333
2581,423.0,21845.333333333332,2.5,1.0592975
2582,423.0,21845.333333333332,2.5,1.0594833333333333
2583,423.0,21845.333333333332,2.5,1.0728941666666667
2584,423.0,21845.333333333332,2.5,1.0666591666666667
2585,423.0,21845.333333333332,2.5,1.0600224999999999
2586,423.0,21845.333333333332,2.5,1.0775466666666667
2587,423.0,21845.333333333332,2.5,1.05451
2588,423.0,21845.333333333332,2.5,1.0782758333333333
2589,423.0,21845.333333333332,2.5,1.0672583333333334
2590,423.0,21845.333333333332,2.5,1.099795
2591,423.0,21845.333333333332,2.5,1.0652283333333334
2592,423.0,366503875925.3333,2.5,0.0
2593,423.0,366503875925.3333,2.5,0.0
2594,423.0,366503875925.3333,2.5,0.0
2595,423.0,366503875925.3333,2.5,0.0
2596,423.0,366503875925.3333,2.5,0.0
2597,423.0,366503875925.3333,2.5,0.0
2598,423.0,366503875925.3333,2.5,0.0
2599,423.0,366503875925.3333,2.5,0.0
2600,423.0,366503875925.3333,2.5,0.0
2601,423.0,366503875925.3333,2.5,0.0
2602,423.0,366503875925.3333,2.5,1.6666666666666669e-06
2603,423.0,366503875925.3333,2.5,0.0
2604,423.0,366503875925.3333,2.5,0.0
2605,423.0,366503875925.3333,2.5,0.0
2606,423.0,366503875925.3333,2.5,0.0
2607,423.0,366503875925.3333,2.5,0.0
2608,423.0,366503875925.3333,2.5,8.333333333333334e-07
2609,423.0,366503875925.3333,2.5,0.0
2610,423.0,366503875925.3333,2.5,0.0
2611,423.0,366503875925.3333,2.5,0.0
2612,423.0,366503875925.3333,2.5,0.0
2613,423.0,366503875925.3333,2.5,0.0
2614,423.0,366503875925.3333,2.5,0.0
2615,423.0,366503875925.3333,2.5,0.0
2616,423.0,366503875925.3333,2.5,0.0
2617,423.0,366503875925.3333,2.5,8.333333333333334e-07
2618,423.0,366503875925.3333,2.5,0.0
2619,423.0,366503875925.3333,2.5,0.0
2620,423.0,366503875925.3333,2.5,8.333333333333334e-07
2621,423.0,366503875925.3333,2.5,8.333333333333334e-07
2622,423.0,366503875925.3333,2.5,0.0
2623,423.0,366503875925.3333,2.5,0.0
2624,423.0,187649984473770.66,2.5,0.0
2625,423.0,187649984473770.66,2.5,0.0
2626,423.0,187649984473770.66,2.5,0.0
2627,423.0,187649984473770.66,2.5,0.0
2628,423.0,187649984473770.66,2.5,0.0
2629,423.0,187649984473770.66,2.5,0.0
2630,423.0,187649984473770.66,2.5,0.0
2631,423.0,187649984473770.66,2.5,0.0
2632,423.0,187649984473770.66,2.5,0.0
2633,423.0,187649984473770.66,2.5,0.0
2634,423.0,187649984473770.66,2.5,0.0
2635,423.0,187649984473770.66,2.5,0.0
2636,423.0,187649984473770.66,2.5,0.0
2637,423.0,187649984473770.66,2.5,0.0
2638,423.0,187649984473770.66,2.5,0.0
2639,423.0,187649984473770.66,2.5,0.0
2640,423.0,187649984473770.66,2.5,0.0
2641,423.0,187649984473770.66,2.5,0.0
2642,423.0,187649984473770.66,2.5,0.0
2643,423.0,187649984473770.66,2.5,0.0
2644,423.0,187649984473770.66,2.5,0.0
2645,423.0,187649984473770.66,2.5,0.0
2646,423.0,187649984473770.66,2.5,0.0
2647,423.0,187649984473770.66,2.5,0.0
2648,423.0,187649984473770.66,2.5,0.0
2649,423.0,187649984473770.66,2.5,0.0
2650,423.0,187649984473770.66,2.5,0.0
2651,423.0,187649984473770.66,2.5,0.0
2652,423.0,187649984473770.66,2.5,0.0
2653,423.0,187649984473770.66,2.5,0.0
2654,423.0,187649984473770.66,2.5,0.0
2655,423.0,187649984473770.66,2.5,0.0
2656,423.0,11184810.666666666,2.5,0.002880833333333333
2657,423.0,11184810.666666666,2.5,0.0028625
2658,423.0,11184810.666666666,2.5,0.0028083333333333333
2659,423.0,11184810.666666666,2.5,0.0028058333333333334
2660,423.0,11184810.666666666,2.5,0.002873333333333333
2661,423.0,11184810.666666666,2.5,0.0028416666666666664
2662,423.0,11184810.666666666,2.5,0.002754166666666667
2663,423.0,11184810.666666666,2.5,0.0027366666666666668
2664,423.0,11184810.666666666,2.5,0.0028041666666666666
2665,423.0,11184810.666666666,2.5,0.0028008333333333336
2666,423.0,11184810.666666666,2.5,0.002925
2667,423.0,11184810.666666666,2.5,0.0028125000000000003
2668,423.0,11184810.666666666,2.5,0.002721666666666667
2669,423.0,11184810.666666666,2.5,0.0028891666666666666
2670,423.0,11184810.666666666,2.5,0.0029183333333333335
2671,423.0,11184810.666666666,2.5,0.0028641666666666663
2672,423.0,11184810.666666666,2.5,0.002851666666666667
2673,423.0,11184810.666666666,2.5,0.0027658333333333333
2674,423.0,11184810.666666666,2.5,0.0028416666666666664
2675,423.0,11184810.666666666,2.5,0.002855
2676,423.0,11184810.666666666,2.5,0.002875833333333333
2677,423.0,11184810.666666666,2.5,0.0028183333333333337
2678,423.0,11184810.666666666,2.5,0.0028299999999999996
2679,423.0,11184810.666666666,2.5,0.0028483333333333334
2680,423.0,11184810.666666666,2.5,0.00274
2681,423.0,11184810.666666666,2.5,0.0028675000000000003
2682,423.0,11184810.666666666,2.5,0.0029008333333333334
2683,423.0,11184810.666666666,2.5,0.00276
2684,423.0,11184810.666666666,2.5,0.0028425
2685,423.0,11184810.666666666,2.5,0.0028958333333333336
2686,423.0,11184810.666666666,2.5,0.0028625
2687,423.0,11184810.666666666,2.5,0.002825
2688,423.0,174762.66666666666,2.5,0.17639749999999998
2689,423.0,174762.66666666666,2.5,0.17535333333333333
2690,423.0,174762.66666666666,2.5,0.1778833333333333
2691,423.0,174762.66666666666,2.5,0.17447333333333334
2692,423.0,174762.66666666666,2.5,0.17819416666666665
2693,423.0,174762.66666666666,2.5,0.17871416666666665
2694,423.0,174762.66666666666,2.5,0.17741416666666665
2695,423.0,174762.66666666666,2.5,0.17325500000000002
2696,423.0,174762.66666666666,2.5,0.17619666666666667
2697,423.0,174762.66666666666,2.5,0.17914333333333332
2698,423.0,174762.66666666666,2.5,0.17507416666666667
2699,423.0,174762.66666666666,2.5,0.17701166666666668
2700,423.0,174762.66666666666,2.5,0.17433416666666668
2701,423.0,174762.66666666666,2.5,0.17572666666666667
2702,423.0,174762.66666666666,2.5,0.17822583333333333
2703,423.0,174762.66666666666,2.5,0.1757
2704,423.0,174762.66666666666,2.5,0.17782083333333332
2705,423.0,174762.66666666666,2.5,0.17300333333333331
2706,423.0,174762.66666666666,2.5,0.17620499999999997
2707,423.0,174762.66666666666,2.5,0.17397416666666665
2708,423.0,174762.66666666666,2.5,0.17735583333333335
2709,423.0,174762.66666666666,2.5,0.17276
2710,423.0,174762.66666666666,2.5,0.17562583333333334
2711,423.0,174762.66666666666,2.5,0.17771416666666665
2712,423.0,174762.66666666666,2.5,0.17069
2713,423.0,174762.66666666666,2.5,0.17739166666666664
2714,423.0,174762.66666666666,2.5,0.1758175
2715,423.0,174762.66666666666,2.5,0.1769683333333333
2716,423.0,174762.66666666666,2.5,0.17843333333333333
2717,423.0,174762.66666666666,2.5,0.17506166666666667
2718,423.0,174762.66666666666,2.5,0.17220333333333335
2719,423.0,174762.66666666666,2.5,0.17503833333333332
2720,423.0,1398101.3333333333,2.5,0.022096666666666667
2721,423.0,1398101.3333333333,2.5,0.022640833333333332
2722,423.0,1398101.3333333333,2.5,0.022260000000000002
2723,423.0,1398101.3333333333,2.5,0.0225675
2724,423.0,1398101.3333333333,2.5,0.02267166666666667
2725,423.0,1398101.3333333333,2.5,0.022588333333333335
2726,423.0,1398101.3333333333,2.5,0.022749166666666668
2727,423.0,1398101.3333333333,2.5,0.0225075
2728,423.0,1398101.3333333333,2.5,0.022569166666666668
2729,423.0,1398101.3333333333,2.5,0.022459999999999997
2730,423.0,1398101.3333333333,2.5,0.02232083333333333
2731,423.0,1398101.3333333333,2.5,0.022569166666666668
2732,423.0,1398101.3333333333,2.5,0.022571666666666667
2733,423.0,1398101.3333333333,2.5,0.02296833333333333
2734,423.0,1398101.3333333333,2.5,0.022315
2735,423.0,1398101.3333333333,2.5,0.022345
2736,423.0,1398101.3333333333,2.5,0.022488333333333332
2737,423.0,1398101.3333333333,2.5,0.0225225
2738,423.0,1398101.3333333333,2.5,0.02269083333333333
2739,423.0,1398101.3333333333,2.5,0.022418333333333332
2740,423.0,1398101.3333333333,2.5,0.022720833333333332
2741,423.0,1398101.3333333333,2.5,0.022643333333333335
2742,423.0,1398101.3333333333,2.5,0.02238
2743,423.0,1398101.3333333333,2.5,0.022768333333333335
2744,423.0,1398101.3333333333,2.5,0.022839166666666664
2745,423.0,1398101.3333333333,2.5,0.022748333333333332
2746,423.0,1398101.3333333333,2.5,0.022499166666666667
