,Temperature (K),Volume (angstrom^3),W Number,W Loading Mean,W Loading STD
178,353.0,1398101.3333333333,2.5,0.05463770833333334,0.0011259903434187265
179,353.0,2932031007402.6665,2.5,0.0,0.0
180,353.0,45812984490.666664,2.5,1.7447916666666669e-06,1.3718299157360339e-06
181,353.0,1152.0,2.5,2.470905833333333,0.0018081869060339582
182,353.0,23456248059221.332,2.5,0.0,0.0
183,353.0,715827882.6666666,2.5,0.00010658854166666667,8.780599706546088e-06
184,353.0,21845.333333333332,2.5,1.99335703125,0.012602687363151087
185,353.0,187649984473770.66,2.5,0.0,0.0
186,353.0,9216.0,2.5,2.2731727604166663,0.011696445173918794
187,353.0,89478485.33333333,2.5,0.0008405989583333333,2.6470005934882376e-05
188,353.0,366503875925.3333,2.5,2.3437500000000003e-07,4.28699938363394e-07
189,353.0,5726623061.333333,2.5,1.265625e-05,3.1966609912619067e-06
190,353.0,1.2009599006321322e+16,2.5,0.0,0.0
191,353.0,1501199875790165.2,2.5,0.0,0.0
192,373.0,715827882.6666666,2.5,7.895833333333333e-05,8.294178848914327e-06
193,373.0,45812984490.666664,2.5,1.119791666666667e-06,9.906107605005331e-07
194,373.0,11184810.666666666,2.5,0.005028333333333333,7.753583400954389e-05
195,373.0,174762.66666666666,2.5,0.33854138020833335,0.008415844564866331
196,373.0,1398101.3333333333,2.5,0.04043552083333333,0.0006764922018905681
197,373.0,1152.0,2.5,2.4501703385416667,0.0021926548475204
198,373.0,366503875925.3333,2.5,2.604166666666667e-07,4.3886196735293543e-07
199,373.0,5726623061.333333,2.5,9.869791666666667e-06,2.7881614732726054e-06
200,373.0,21845.333333333332,2.5,1.70614171875,0.02313987125801619
201,373.0,2932031007402.6665,2.5,5.208333333333334e-08,2.0171788261496967e-07
202,373.0,1.2009599006321322e+16,2.5,0.0,0.0
203,373.0,9216.0,2.5,2.1300256770833332,0.01201925869495619
204,373.0,1501199875790165.2,2.5,0.0,0.0
205,373.0,187649984473770.66,2.5,0.0,0.0
206,373.0,23456248059221.332,2.5,0.0,0.0
207,373.0,89478485.33333333,2.5,0.0006316666666666667,2.345577990839594e-05
208,443.0,45812984490.666664,2.5,6.25e-07,7.511565157216646e-07
209,443.0,366503875925.3333,2.5,0.0,0.0
210,443.0,1152.0,2.5,2.3176589583333334,0.005101907871795808
211,443.0,1398101.3333333333,2.5,0.01871575520833333,0.0001503910353529758
212,443.0,174762.66666666666,2.5,0.14473960937500002,0.00181426925123822
213,443.0,11184810.666666666,2.5,0.0023451041666666663,4.1827164842360544e-05
214,443.0,715827882.6666666,2.5,3.526041666666666e-05,3.605054683473377e-06
215,443.0,89478485.33333333,2.5,0.00028908854166666666,1.1219788475226237e-05
216,443.0,187649984473770.66,2.5,0.0,0.0
217,443.0,23456248059221.332,2.5,0.0,0.0
218,443.0,2932031007402.6665,2.5,0.0,0.0
219,443.0,21845.333333333332,2.5,0.8962672656249999,0.010201580660380143
220,443.0,5726623061.333333,2.5,4.713541666666667e-06,2.306856618127191e-06
221,443.0,1.2009599006321322e+16,2.5,0.0,0.0
222,443.0,1501199875790165.2,2.5,0.0,0.0
223,443.0,9216.0,2.5,1.478547890625,0.012987537596165867
224,453.0,11184810.666666666,2.5,0.002147734375,4.5674076713570795e-05
225,453.0,174762.66666666666,2.5,0.13290028645833332,0.0012781726018264046
226,453.0,1398101.3333333333,2.5,0.017156692708333338,0.00015507803316537977
227,453.0,45812984490.666664,2.5,4.4270833333333337e-07,5.886799247634019e-07
228,453.0,21845.333333333332,2.5,0.8316569791666666,0.00839103876165317
229,453.0,366503875925.3333,2.5,1.0416666666666668e-07,2.7559909490256157e-07
230,453.0,9216.0,2.5,1.3996805208333332,0.009961545316967448
231,453.0,715827882.6666666,2.5,3.2500000000000004e-05,4.492470552676629e-06
232,453.0,1152.0,2.5,2.2913693489583338,0.004734587196080601
233,453.0,187649984473770.66,2.5,0.0,0.0
234,453.0,2932031007402.6665,2.5,0.0,0.0
