,Temperature (K),Volume (angstrom^3),C5 Number,C5 Loading Mean,C5 Loading STD
0,463.0,9709.037037037036,2.7777777777777777,2.6293175578703702,0.018777992814364163
1,463.0,39768215.7037037,2.7777777777777777,0.13698796296296295,0.0039279392565510765
2,463.0,83399993099453.62,2.7777777777777777,3.1754155092592593e-08,1.7679965309631446e-07
3,463.0,4096.0,2.7777777777777777,2.696752199074074,0.010726642020653245
4,463.0,10424999137431.703,2.7777777777777777,3.4480318287037036e-07,5.362972288639137e-07
5,463.0,1303124892178.963,2.7777777777777777,3.7670429166666665e-06,2.0046728194339327e-06
6,463.0,5337599558365032.0,2.7777777777777777,0.0,0.0
7,463.0,667199944795629.0,2.7777777777777777,0.0,0.0
8,463.0,2545165805.037037,2.7777777777777777,0.002055940844907407,5.1636602194556236e-05
9,463.0,162890611522.37036,2.7777777777777777,3.409102962962964e-05,5.029106900545569e-06
10,463.0,621378.3703703703,2.7777777777777777,1.8742913541666666,0.017987819790759557
11,463.0,4971026.962962963,2.7777777777777777,0.9294937615740742,0.014302660561713641
12,463.0,20361326440.296295,2.7777777777777777,0.0002569507615740741,1.6365478338631708e-05
13,463.0,77672.29629629629,2.7777777777777777,2.311022604166667,0.029136795864743874
14,463.0,512.0,2.7777777777777777,2.7652518171296294,0.0028628741966129855
15,463.0,318145725.6296296,2.7777777777777777,0.016676238425925926,0.0005166197550161375
16,353.0,1303124892178.963,2.7777777777777777,0.02608215517361111,0.034519868706969735
17,353.0,318145725.6296296,2.7777777777777777,2.4044341203703703,0.043826329775792476
18,353.0,621378.3703703703,2.7777777777777777,2.776699699074074,0.000543862480581042
19,353.0,77672.29629629629,2.7777777777777777,2.7776535416666666,0.00013862295334937725
20,353.0,4971026.962962963,2.7777777777777777,2.7701373148148147,0.002267565553806442
21,353.0,667199944795629.0,2.7777777777777777,5.177745601851851e-07,6.884508164407802e-07
22,353.0,5337599558365032.0,2.7777777777777777,3.023372685185185e-08,1.6833426692127786e-07
23,353.0,83399993099453.62,2.7777777777777777,2.9465142592592592e-06,1.609524875505242e-06
24,353.0,10424999137431.703,2.7777777777777777,2.3668239351851853e-05,4.360005969397743e-06
25,353.0,512.0,2.7777777777777777,2.777775810185185,5.4711469614412275e-06
26,353.0,20361326440.296295,2.7777777777777777,0.49203455439814814,0.1204192968231546
27,353.0,4096.0,2.7777777777777777,2.7777740972222222,4.532251349670975e-06
28,353.0,2545165805.037037,2.7777777777777777,1.3018434027777777,0.09670318781816047
29,353.0,9709.037037037036,2.7777777777777777,2.777746712962963,7.155117680313225e-05
30,353.0,39768215.7037037,2.7777777777777777,2.714675798611111,0.017777886283814666
31,353.0,162890611522.37036,2.7777777777777777,0.12470193321759258,0.07094453868910025
32,343.0,9709.037037037036,2.7777777777777777,2.777770023148148,1.1178782161332415e-05
33,343.0,20361326440.296295,2.7777777777777777,1.0360590972222221,0.18065898061217736
34,343.0,4096.0,2.7777777777777777,2.7777716087962965,1.4946351642647979e-05
35,343.0,1303124892178.963,2.7777777777777777,0.15358729087962963,0.09457581807324257
36,343.0,10424999137431.703,2.7777777777777777,0.03254087543148148,0.044578400945878706
37,343.0,318145725.6296296,2.7777777777777777,2.605241701388889,0.021057990499956433
38,343.0,667199944795629.0,2.7777777777777777,4.6028928240740743e-07,5.475184333313768e-07
39,343.0,5337599558365032.0,2.7777777777777777,9.140416666666666e-08,2.841930152145582e-07
40,343.0,39768215.7037037,2.7777777777777777,2.760138275462963,0.0068541108867414624
41,343.0,4971026.962962963,2.7777777777777777,2.774958414351852,0.0009010946952538375
42,343.0,77672.29629629629,2.7777777777777777,2.77768962962963,0.0001177243720636367
43,343.0,621378.3703703703,2.7777777777777777,2.7773429398148144,0.00039394665095527834
44,343.0,512.0,2.7777777777777777,2.7777775694444444,6.672933010811063e-07
45,343.0,2545165805.037037,2.7777777777777777,2.075234039351852,0.08307167385473893
46,343.0,162890611522.37036,2.7777777777777777,0.4509786782407407,0.13712981362615648
47,343.0,83399993099453.62,2.7777777777777777,0.0011952718027314815,0.0028559540423633407
48,473.0,10424999137431.703,2.7777777777777777,2.81574849537037e-07,5.160593885616707e-07
49,473.0,83399993099453.62,2.7777777777777777,6.159862268518519e-08,3.42966616185987e-07
50,473.0,318145725.6296296,2.7777777777777777,0.012815826273148149,0.0003237003717296091
51,473.0,5337599558365032.0,2.7777777777777777,0.0,0.0
52,473.0,667199944795629.0,2.7777777777777777,0.0,0.0
53,473.0,9709.037037037036,2.7777777777777777,2.5576639004629627,0.02407242080451786
54,473.0,20361326440.296295,2.7777777777777777,0.0001957019652777778,1.4252677281096796e-05
55,473.0,4096.0,2.7777777777777777,2.646843564814815,0.020129612928191223
56,473.0,1303124892178.963,2.7777777777777777,3.2417896643518514e-06,2.1888617564342735e-06
57,473.0,621378.3703703703,2.7777777777777777,1.7350893055555556,0.012310533339466193
58,473.0,2545165805.037037,2.7777777777777777,0.001599157361111111,5.226116468547973e-05
59,473.0,4971026.962962963,2.7777777777777777,0.7335549537037037,0.011130113072922138
60,473.0,77672.29629629629,2.7777777777777777,2.210732835648148,0.028516079977755456
61,473.0,512.0,2.7777777777777777,2.752480011574074,0.0063149178724377295
62,473.0,162890611522.37036,2.7777777777777777,2.509370601851852e-05,4.920844194685674e-06
63,473.0,39768215.7037037,2.7777777777777777,0.103302625,0.0024434136661178425
64,453.0,5337599558365032.0,2.7777777777777777,0.0,0.0
65,453.0,10424999137431.703,2.7777777777777777,5.313137615740741e-07,7.495924143106166e-07
