,Temperature (K),Volume (angstrom^3),C4 Number,C4 Loading
1819,413.0,89478485.33333333,8.75,6.388504999999999
1820,413.0,89478485.33333333,8.75,6.253589166666667
1821,413.0,89478485.33333333,8.75,6.102699166666667
1822,413.0,89478485.33333333,8.75,5.971936666666667
1823,413.0,89478485.33333333,8.75,6.268924166666667
1824,413.0,187649984473770.66,8.75,6.860404166666666e-06
1825,413.0,187649984473770.66,8.75,3.3135841666666665e-06
1826,413.0,187649984473770.66,8.75,0.0
1827,413.0,187649984473770.66,8.75,0.0
1828,413.0,187649984473770.66,8.75,3.36347e-06
1829,413.0,187649984473770.66,8.75,0.0
1830,413.0,187649984473770.66,8.75,3.4134816666666664e-06
1831,413.0,187649984473770.66,8.75,3.3114775e-06
1832,413.0,187649984473770.66,8.75,1.3644983333333332e-05
1833,413.0,187649984473770.66,8.75,6.722056666666667e-06
1834,413.0,187649984473770.66,8.75,3.362248333333333e-06
1835,413.0,187649984473770.66,8.75,0.0
1836,413.0,187649984473770.66,8.75,6.7193466666666665e-06
1837,413.0,187649984473770.66,8.75,0.0
1838,413.0,187649984473770.66,8.75,0.0
1839,413.0,187649984473770.66,8.75,0.0
1840,413.0,187649984473770.66,8.75,0.0
1841,413.0,187649984473770.66,8.75,3.3131891666666668e-06
1842,413.0,187649984473770.66,8.75,0.0
1843,413.0,187649984473770.66,8.75,6.844908333333334e-06
1844,413.0,187649984473770.66,8.75,3.411385833333333e-06
1845,413.0,187649984473770.66,8.75,3.4192241666666666e-06
1846,413.0,187649984473770.66,8.75,0.0
1847,413.0,187649984473770.66,8.75,6.819700833333333e-06
1848,413.0,187649984473770.66,8.75,0.0
1849,413.0,187649984473770.66,8.75,0.0
1850,413.0,187649984473770.66,8.75,3.3672758333333335e-06
1851,413.0,187649984473770.66,8.75,3.36252e-06
1852,413.0,187649984473770.66,8.75,0.0
1853,413.0,187649984473770.66,8.75,0.0
1854,413.0,187649984473770.66,8.75,6.722598333333333e-06
1855,413.0,187649984473770.66,8.75,3.3708166666666667e-06
1856,413.0,366503875925.3333,8.75,0.0012308500000000001
1857,413.0,366503875925.3333,8.75,0.0013460549999999999
1858,413.0,366503875925.3333,8.75,0.0011766166666666667
1859,413.0,366503875925.3333,8.75,0.0011010966666666667
1860,413.0,366503875925.3333,8.75,0.0014004174999999999
1861,413.0,366503875925.3333,8.75,0.00130574
1862,413.0,366503875925.3333,8.75,0.0013195166666666667
1863,413.0,366503875925.3333,8.75,0.0012498616666666666
1864,413.0,366503875925.3333,8.75,0.0011943116666666667
1865,413.0,366503875925.3333,8.75,0.0012405341666666665
1866,413.0,366503875925.3333,8.75,0.0012237666666666668
1867,413.0,366503875925.3333,8.75,0.0010575558333333333
1868,413.0,366503875925.3333,8.75,0.0012912275
1869,413.0,366503875925.3333,8.75,0.0011662466666666667
1870,413.0,366503875925.3333,8.75,0.0011896991666666666
1871,413.0,366503875925.3333,8.75,0.00131561
1872,413.0,366503875925.3333,8.75,0.0012421891666666667
1873,413.0,366503875925.3333,8.75,0.0013317641666666666
1874,413.0,366503875925.3333,8.75,0.001349885
1875,413.0,366503875925.3333,8.75,0.0012919366666666666
1876,413.0,366503875925.3333,8.75,0.0012546116666666666
1877,413.0,366503875925.3333,8.75,0.0012263866666666666
1878,413.0,366503875925.3333,8.75,0.0012132949999999999
1879,413.0,366503875925.3333,8.75,0.0011356041666666667
1880,413.0,366503875925.3333,8.75,0.0013182333333333334
1881,413.0,366503875925.3333,8.75,0.0012058691666666666
1882,413.0,366503875925.3333,8.75,0.00129141
1883,413.0,366503875925.3333,8.75,0.0013631741666666666
1884,413.0,366503875925.3333,8.75,0.0013117475
1885,413.0,366503875925.3333,8.75,0.0013246133333333335
1886,413.0,366503875925.3333,8.75,0.0016354725000000002
1887,413.0,366503875925.3333,8.75,0.0012614283333333334
1888,413.0,715827882.6666666,8.75,1.1377191666666666
1889,413.0,715827882.6666666,8.75,1.2704408333333335
1890,413.0,715827882.6666666,8.75,1.1822675
1891,413.0,715827882.6666666,8.75,1.0071441666666667
1892,413.0,715827882.6666666,8.75,1.1162608333333333
1893,413.0,715827882.6666666,8.75,1.0254658333333333
1894,413.0,715827882.6666666,8.75,1.1566224999999999
1895,413.0,715827882.6666666,8.75,1.1217133333333333
1896,413.0,715827882.6666666,8.75,1.1747258333333332
1897,413.0,715827882.6666666,8.75,1.08896
1898,413.0,715827882.6666666,8.75,1.1116933333333334
1899,413.0,715827882.6666666,8.75,1.1375491666666666
1900,413.0,715827882.6666666,8.75,1.1690141666666667
1901,413.0,715827882.6666666,8.75,1.139055
1902,413.0,715827882.6666666,8.75,1.12846
1903,413.0,715827882.6666666,8.75,1.0767941666666667
1904,413.0,715827882.6666666,8.75,1.2249266666666667
1905,413.0,715827882.6666666,8.75,1.1775266666666666
1906,413.0,715827882.6666666,8.75,1.1242725
1907,413.0,715827882.6666666,8.75,1.4428483333333333
1908,413.0,715827882.6666666,8.75,1.20952
1909,413.0,715827882.6666666,8.75,1.21316
1910,413.0,715827882.6666666,8.75,1.28211
1911,413.0,715827882.6666666,8.75,1.2983200000000001
1912,413.0,715827882.6666666,8.75,1.0752941666666667
1913,413.0,715827882.6666666,8.75,1.1626391666666667
1914,413.0,715827882.6666666,8.75,1.1720975
1915,413.0,715827882.6666666,8.75,1.0979166666666667
1916,413.0,715827882.6666666,8.75,0.9716775000000001
1917,413.0,715827882.6666666,8.75,1.0510966666666668
1918,413.0,715827882.6666666,8.75,1.2085025
1919,413.0,715827882.6666666,8.75,1.1166333333333334
1920,413.0,2932031007402.6665,8.75,0.00012117291666666667
1921,413.0,2932031007402.6665,8.75,0.00015264341666666666
1922,413.0,2932031007402.6665,8.75,0.00015488841666666666
1923,413.0,2932031007402.6665,8.75,0.00012674533333333334
1924,413.0,2932031007402.6665,8.75,0.00011989916666666666
1925,413.0,2932031007402.6665,8.75,0.00014733491666666667
1926,413.0,2932031007402.6665,8.75,0.00018109258333333334
1927,413.0,2932031007402.6665,8.75,0.00011289533333333333
1928,413.0,2932031007402.6665,8.75,0.00015082958333333333
1929,413.0,2932031007402.6665,8.75,0.00018577066666666667
1930,413.0,2932031007402.6665,8.75,0.00020919066666666666
1931,413.0,2932031007402.6665,8.75,0.00017890658333333332
1932,413.0,2932031007402.6665,8.75,0.00016102408333333333
1933,413.0,2932031007402.6665,8.75,0.0001610405
1934,413.0,2932031007402.6665,8.75,0.00015721333333333333
1935,413.0,2932031007402.6665,8.75,0.00016146608333333335
1936,413.0,2932031007402.6665,8.75,0.00013669608333333332
1937,413.0,2932031007402.6665,8.75,0.00014390266666666667
1938,413.0,2932031007402.6665,8.75,0.000113178
1939,413.0,2932031007402.6665,8.75,0.00018850591666666667
1940,413.0,2932031007402.6665,8.75,0.00014595441666666667
1941,413.0,2932031007402.6665,8.75,0.00016248841666666666
1942,413.0,2932031007402.6665,8.75,0.00014691208333333334
1943,413.0,2932031007402.6665,8.75,0.00019820924999999998
1944,413.0,2932031007402.6665,8.75,0.00017849441666666665
1945,413.0,2932031007402.6665,8.75,0.00013130783333333335
1946,413.0,2932031007402.6665,8.75,0.00014179225000000002
1947,413.0,2932031007402.6665,8.75,0.00014934291666666665
1948,413.0,2932031007402.6665,8.75,0.00014341908333333333
1949,413.0,2932031007402.6665,8.75,0.00016540416666666665
1950,413.0,2932031007402.6665,8.75,0.00011781658333333334
1951,413.0,2932031007402.6665,8.75,0.00013815875
1952,413.0,1152.0,8.75,8.749583333333334
1953,413.0,1152.0,8.75,8.749741666666667
1954,413.0,1152.0,8.75,8.749658333333334
1955,413.0,1152.0,8.75,8.749658333333334
1956,413.0,1152.0,8.75,8.749841666666667
1957,413.0,1152.0,8.75,8.74965
1958,413.0,1152.0,8.75,8.749791666666667
1959,413.0,1152.0,8.75,8.749183333333333
1960,413.0,1152.0,8.75,8.748966666666666
1961,413.0,1152.0,8.75,8.749608333333333
1962,413.0,1152.0,8.75,8.74965
1963,413.0,1152.0,8.75,8.749533333333334
1964,413.0,1152.0,8.75,8.748841666666666
1965,413.0,1152.0,8.75,8.749775
1966,413.0,1152.0,8.75,8.7498
1967,413.0,1152.0,8.75,8.749766666666668
1968,413.0,1152.0,8.75,8.749541666666667
1969,413.0,1152.0,8.75,8.749491666666666
1970,413.0,1152.0,8.75,8.749866666666668
1971,413.0,1152.0,8.75,8.749691666666667
1972,413.0,1152.0,8.75,8.749441666666668
1973,413.0,1152.0,8.75,8.7493
1974,413.0,1152.0,8.75,8.74995
1975,413.0,1152.0,8.75,8.749283333333333
1976,413.0,1152.0,8.75,8.749575
1977,413.0,1152.0,8.75,8.749808333333332
1978,413.0,1152.0,8.75,8.749691666666667
1979,413.0,1152.0,8.75,8.749233333333333
1980,413.0,1152.0,8.75,8.74965
1981,413.0,1152.0,8.75,8.749766666666668
1982,413.0,1152.0,8.75,8.749875000000001
1983,413.0,1152.0,8.75,8.749591666666666
1984,413.0,23456248059221.332,8.75,1.70821e-05
1985,413.0,23456248059221.332,8.75,2.3611958333333332e-05
1986,413.0,23456248059221.332,8.75,2.355855e-05
1987,413.0,23456248059221.332,8.75,2.7005858333333337e-05
1988,413.0,23456248059221.332,8.75,2.0200391666666666e-05
1989,413.0,23456248059221.332,8.75,3.709099166666666e-05
1990,413.0,23456248059221.332,8.75,2.0247016666666664e-05
1991,413.0,23456248059221.332,8.75,3.0717558333333334e-05
1992,413.0,23456248059221.332,8.75,1.67774e-05
1993,413.0,23456248059221.332,8.75,3.0312825e-05
1994,413.0,23456248059221.332,8.75,2.3903183333333332e-05
1995,413.0,23456248059221.332,8.75,2.6920799999999998e-05
1996,413.0,23456248059221.332,8.75,2.3667516666666663e-05
1997,413.0,23456248059221.332,8.75,1.0094075e-05
1998,413.0,23456248059221.332,8.75,3.0281008333333335e-05
1999,413.0,23456248059221.332,8.75,1.0096933333333333e-05
2000,413.0,23456248059221.332,8.75,1.7082800000000002e-05
2001,413.0,23456248059221.332,8.75,2.6825475e-05
2002,413.0,23456248059221.332,8.75,2.3458133333333335e-05
2003,413.0,23456248059221.332,8.75,2.0260141666666668e-05
2004,413.0,23456248059221.332,8.75,2.3907099999999997e-05
2005,413.0,23456248059221.332,8.75,1.6818025e-05
2006,413.0,23456248059221.332,8.75,1.7022091666666666e-05
2007,413.0,23456248059221.332,8.75,3.4146008333333336e-06
2008,413.0,23456248059221.332,8.75,3.411944166666667e-06
2009,413.0,23456248059221.332,8.75,1.6819383333333334e-05
2010,413.0,23456248059221.332,8.75,2.6543508333333333e-05
2011,413.0,23456248059221.332,8.75,2.02012e-05
2012,413.0,23456248059221.332,8.75,2.7338091666666667e-05
2013,413.0,23456248059221.332,8.75,1.0060766666666667e-05
2014,413.0,23456248059221.332,8.75,1.3502383333333333e-05
2015,413.0,23456248059221.332,8.75,2.0125583333333333e-05
2016,413.0,45812984490.666664,8.75,0.009974833333333334
2017,413.0,45812984490.666664,8.75,0.009683541666666667
2018,413.0,45812984490.666664,8.75,0.010361125
2019,413.0,45812984490.666664,8.75,0.010871191666666667
2020,413.0,45812984490.666664,8.75,0.009762416666666668
2021,413.0,45812984490.666664,8.75,0.010815658333333334
2022,413.0,45812984490.666664,8.75,0.010707058333333333
2023,413.0,45812984490.666664,8.75,0.010454866666666666
2024,413.0,45812984490.666664,8.75,0.009782875
2025,413.0,45812984490.666664,8.75,0.010638566666666667
2026,413.0,45812984490.666664,8.75,0.0108134
2027,413.0,45812984490.666664,8.75,0.0112421
2028,413.0,45812984490.666664,8.75,0.009640649999999999
2029,413.0,45812984490.666664,8.75,0.010480691666666667
2030,413.0,45812984490.666664,8.75,0.010366366666666666
2031,413.0,45812984490.666664,8.75,0.011562908333333332
2032,413.0,45812984490.666664,8.75,0.00976375
2033,413.0,45812984490.666664,8.75,0.009719516666666666
2034,413.0,45812984490.666664,8.75,0.0092377
2035,413.0,45812984490.666664,8.75,0.01051325
2036,413.0,45812984490.666664,8.75,0.010274858333333333
2037,413.0,45812984490.666664,8.75,0.010102691666666667
2038,413.0,45812984490.666664,8.75,0.010169975
2039,413.0,45812984490.666664,8.75,0.010513799999999998
2040,413.0,45812984490.666664,8.75,0.010884241666666667
2041,413.0,45812984490.666664,8.75,0.010237325
2042,413.0,45812984490.666664,8.75,0.010171183333333333
2043,413.0,45812984490.666664,8.75,0.009718658333333333
2044,413.0,45812984490.666664,8.75,0.009542633333333333
2045,413.0,45812984490.666664,8.75,0.010186191666666667
2046,413.0,45812984490.666664,8.75,0.010063899999999999
2047,413.0,45812984490.666664,8.75,0.009695441666666667
2048,433.0,11184810.666666666,8.75,7.164574166666667
2049,433.0,11184810.666666666,8.75,7.138140833333334
2050,433.0,11184810.666666666,8.75,7.120304166666667
2051,433.0,11184810.666666666,8.75,7.064011666666667
2052,433.0,11184810.666666666,8.75,7.100830833333333
2053,433.0,11184810.666666666,8.75,7.1801775
2054,433.0,11184810.666666666,8.75,7.111419166666667
2055,433.0,11184810.666666666,8.75,7.175736666666666
2056,433.0,11184810.666666666,8.75,7.150010000000001
2057,433.0,11184810.666666666,8.75,7.002256666666667
2058,433.0,11184810.666666666,8.75,7.160464166666666
2059,433.0,11184810.666666666,8.75,7.138739166666666
2060,433.0,11184810.666666666,8.75,7.181743333333333
2061,433.0,11184810.666666666,8.75,7.092512500000001
2062,433.0,11184810.666666666,8.75,7.192736666666666
2063,433.0,11184810.666666666,8.75,7.21913
2064,433.0,11184810.666666666,8.75,7.2113249999999995
2065,433.0,11184810.666666666,8.75,7.238755
2066,433.0,11184810.666666666,8.75,7.195444999999999
2067,433.0,11184810.666666666,8.75,7.2023158333333335
2068,433.0,11184810.666666666,8.75,6.96005
2069,433.0,11184810.666666666,8.75,7.217956666666667
2070,433.0,11184810.666666666,8.75,7.137285833333333
2071,433.0,11184810.666666666,8.75,7.036113333333333
2072,433.0,11184810.666666666,8.75,7.130732500000001
2073,433.0,11184810.666666666,8.75,7.002698333333334
2074,433.0,11184810.666666666,8.75,7.0762841666666665
2075,433.0,11184810.666666666,8.75,7.2260475
2076,433.0,11184810.666666666,8.75,7.050395833333333
2077,433.0,11184810.666666666,8.75,7.130646666666667
2078,433.0,11184810.666666666,8.75,7.213341666666667
2079,433.0,11184810.666666666,8.75,7.154530833333333
2080,433.0,174762.66666666666,8.75,8.592358333333333
2081,433.0,174762.66666666666,8.75,8.606441666666667
2082,433.0,174762.66666666666,8.75,8.629325
2083,433.0,174762.66666666666,8.75,8.623933333333333
2084,433.0,174762.66666666666,8.75,8.6164
2085,433.0,174762.66666666666,8.75,8.636316666666668
2086,433.0,174762.66666666666,8.75,8.611841666666667
2087,433.0,174762.66666666666,8.75,8.644008333333334
2088,433.0,174762.66666666666,8.75,8.625333333333334
2089,433.0,174762.66666666666,8.75,8.651175
2090,433.0,174762.66666666666,8.75,8.63895
2091,433.0,174762.66666666666,8.75,8.634475
2092,433.0,174762.66666666666,8.75,8.604941666666667
2093,433.0,174762.66666666666,8.75,8.650125000000001
2094,433.0,174762.66666666666,8.75,8.570641666666667
2095,433.0,174762.66666666666,8.75,8.640041666666667
2096,433.0,174762.66666666666,8.75,8.635666666666667
2097,433.0,174762.66666666666,8.75,8.638141666666668
2098,433.0,174762.66666666666,8.75,8.65495
2099,433.0,174762.66666666666,8.75,8.6565
2100,433.0,174762.66666666666,8.75,8.617016666666666
2101,433.0,174762.66666666666,8.75,8.651733333333334
2102,433.0,174762.66666666666,8.75,8.620133333333333
2103,433.0,174762.66666666666,8.75,8.66865
2104,433.0,174762.66666666666,8.75,8.6154
2105,433.0,174762.66666666666,8.75,8.649383333333333
2106,433.0,174762.66666666666,8.75,8.598291666666666
2107,433.0,174762.66666666666,8.75,8.622991666666666
2108,433.0,174762.66666666666,8.75,8.640266666666667
2109,433.0,174762.66666666666,8.75,8.604108333333334
2110,433.0,174762.66666666666,8.75,8.634041666666667
2111,433.0,174762.66666666666,8.75,8.650858333333334
2112,433.0,1398101.3333333333,8.75,8.200283333333333
2113,433.0,1398101.3333333333,8.75,8.169810833333333
2114,433.0,1398101.3333333333,8.75,8.21454
2115,433.0,1398101.3333333333,8.75,8.237944166666667
2116,433.0,1398101.3333333333,8.75,8.1059875
2117,433.0,1398101.3333333333,8.75,8.1885575
2118,433.0,1398101.3333333333,8.75,8.188575
2119,433.0,1398101.3333333333,8.75,8.2010275
2120,433.0,1398101.3333333333,8.75,8.227739166666668
2121,433.0,1398101.3333333333,8.75,8.223726666666666
2122,433.0,1398101.3333333333,8.75,8.250418333333334
2123,433.0,1398101.3333333333,8.75,8.216791666666667
2124,433.0,1398101.3333333333,8.75,8.225115833333334
2125,433.0,1398101.3333333333,8.75,8.218795833333333
2126,433.0,1398101.3333333333,8.75,8.23821
2127,433.0,1398101.3333333333,8.75,8.227623333333334
2128,433.0,1398101.3333333333,8.75,8.177503333333332
2129,433.0,1398101.3333333333,8.75,8.258665
2130,433.0,1398101.3333333333,8.75,8.203085
2131,433.0,1398101.3333333333,8.75,8.148408333333334
2132,433.0,1398101.3333333333,8.75,8.178209166666667
2133,433.0,1398101.3333333333,8.75,8.214139166666667
2134,433.0,1398101.3333333333,8.75,8.215861666666667
2135,433.0,1398101.3333333333,8.75,8.219495
2136,433.0,1398101.3333333333,8.75,8.196975
2137,433.0,1398101.3333333333,8.75,8.1298725
2138,433.0,1398101.3333333333,8.75,8.163522500000001
2139,433.0,1398101.3333333333,8.75,8.2442375
2140,433.0,1398101.3333333333,8.75,8.213285833333334
2141,433.0,1398101.3333333333,8.75,8.230043333333333
2142,433.0,1398101.3333333333,8.75,8.251036666666666
2143,433.0,1398101.3333333333,8.75,8.19083
2144,433.0,89478485.33333333,8.75,3.632665
2145,433.0,89478485.33333333,8.75,3.6030091666666664
2146,433.0,89478485.33333333,8.75,3.481298333333333
2147,433.0,89478485.33333333,8.75,3.6213041666666665
2148,433.0,89478485.33333333,8.75,3.711369166666667
2149,433.0,89478485.33333333,8.75,3.880455833333333
2150,433.0,89478485.33333333,8.75,3.7940016666666665
2151,433.0,89478485.33333333,8.75,3.4758058333333337
2152,433.0,89478485.33333333,8.75,3.4988625
2153,433.0,89478485.33333333,8.75,3.6320758333333334
2154,433.0,89478485.33333333,8.75,3.6436233333333337
2155,433.0,89478485.33333333,8.75,3.60568
2156,433.0,89478485.33333333,8.75,3.5356349999999996
2157,433.0,89478485.33333333,8.75,3.5927075
2158,433.0,89478485.33333333,8.75,3.5759000000000003
2159,433.0,89478485.33333333,8.75,3.614585
2160,433.0,89478485.33333333,8.75,3.48931
2161,433.0,89478485.33333333,8.75,3.5921350000000003
2162,433.0,89478485.33333333,8.75,3.3424091666666667
2163,433.0,89478485.33333333,8.75,3.8098016666666665
2164,433.0,89478485.33333333,8.75,3.3692233333333337
2165,433.0,89478485.33333333,8.75,3.5559316666666665
2166,433.0,89478485.33333333,8.75,3.5239775000000004
2167,433.0,89478485.33333333,8.75,3.5201391666666666
2168,433.0,89478485.33333333,8.75,3.5788049999999996
2169,433.0,89478485.33333333,8.75,3.413905833333333
2170,433.0,89478485.33333333,8.75,3.5920966666666665
2171,433.0,89478485.33333333,8.75,3.5144291666666665
2172,433.0,89478485.33333333,8.75,3.7466000000000004
2173,433.0,89478485.33333333,8.75,3.742645833333333
2174,433.0,89478485.33333333,8.75,3.740380833333333
2175,433.0,89478485.33333333,8.75,3.7257650000000004
2176,433.0,366503875925.3333,8.75,0.0005299255833333333
2177,433.0,366503875925.3333,8.75,0.0005605986666666667
2178,433.0,366503875925.3333,8.75,0.0004923486666666667
2179,433.0,366503875925.3333,8.75,0.0005947224166666667
2180,433.0,366503875925.3333,8.75,0.0005317131666666666
2181,433.0,366503875925.3333,8.75,0.0005843610833333333
2182,433.0,366503875925.3333,8.75,0.00048772558333333335
2183,433.0,366503875925.3333,8.75,0.0005449086666666666
2184,433.0,366503875925.3333,8.75,0.0006236806666666667
2185,433.0,366503875925.3333,8.75,0.0004967863333333333
2186,433.0,366503875925.3333,8.75,0.0005997915833333334
2187,433.0,366503875925.3333,8.75,0.0005291322500000001
2188,433.0,366503875925.3333,8.75,0.00053172875
2189,433.0,366503875925.3333,8.75,0.00048475600000000003
2190,433.0,366503875925.3333,8.75,0.0005249184166666666
2191,433.0,366503875925.3333,8.75,0.00052085475
2192,433.0,366503875925.3333,8.75,0.0005050711666666666
2193,433.0,366503875925.3333,8.75,0.00048136475
2194,433.0,366503875925.3333,8.75,0.00045900666666666667
2195,433.0,366503875925.3333,8.75,0.0006340915
2196,433.0,366503875925.3333,8.75,0.0005061548333333333
2197,433.0,366503875925.3333,8.75,0.00049659475
2198,433.0,366503875925.3333,8.75,0.00061585375
2199,433.0,366503875925.3333,8.75,0.0006124025
2200,433.0,366503875925.3333,8.75,0.00056343225
2201,433.0,366503875925.3333,8.75,0.0005430673333333333
2202,433.0,366503875925.3333,8.75,0.0005822298333333333
2203,433.0,366503875925.3333,8.75,0.0005183445833333334
2204,433.0,366503875925.3333,8.75,0.0005859134166666666
2205,433.0,366503875925.3333,8.75,0.00047277491666666664
2206,433.0,366503875925.3333,8.75,0.00058081425
2207,433.0,366503875925.3333,8.75,0.00057044675
2208,433.0,1152.0,8.75,8.748041666666667
2209,433.0,1152.0,8.75,8.74885
2210,433.0,1152.0,8.75,8.749566666666666
2211,433.0,1152.0,8.75,8.748691666666668
2212,433.0,1152.0,8.75,8.749391666666666
2213,433.0,1152.0,8.75,8.749133333333333
2214,433.0,1152.0,8.75,8.748791666666667
2215,433.0,1152.0,8.75,8.749033333333333
2216,433.0,1152.0,8.75,8.749241666666666
2217,433.0,1152.0,8.75,8.748883333333334
2218,433.0,1152.0,8.75,8.7489
2219,433.0,1152.0,8.75,8.74905
2220,433.0,1152.0,8.75,8.748258333333334
2221,433.0,1152.0,8.75,8.748891666666667
2222,433.0,1152.0,8.75,8.748225
2223,433.0,1152.0,8.75,8.74925
2224,433.0,1152.0,8.75,8.7492
2225,433.0,1152.0,8.75,8.749241666666666
2226,433.0,1152.0,8.75,8.7483
2227,433.0,1152.0,8.75,8.749383333333332
2228,433.0,1152.0,8.75,8.748683333333334
2229,433.0,1152.0,8.75,8.749008333333334
2230,433.0,1152.0,8.75,8.749633333333334
2231,433.0,1152.0,8.75,8.746550000000001
2232,433.0,1152.0,8.75,8.749141666666667
2233,433.0,1152.0,8.75,8.74925
2234,433.0,1152.0,8.75,8.749125000000001
2235,433.0,1152.0,8.75,8.748183333333333
2236,433.0,1152.0,8.75,8.74915
2237,433.0,1152.0,8.75,8.749033333333333
2238,433.0,1152.0,8.75,8.748875
2239,433.0,1152.0,8.75,8.749225000000001
2240,433.0,5726623061.333333,8.75,0.03359440833333333
2241,433.0,5726623061.333333,8.75,0.03464236666666667
2242,433.0,5726623061.333333,8.75,0.03509676666666667
2243,433.0,5726623061.333333,8.75,0.03671130833333333
2244,433.0,5726623061.333333,8.75,0.035020749999999996
2245,433.0,5726623061.333333,8.75,0.038269674999999996
2246,433.0,5726623061.333333,8.75,0.033307341666666664
2247,433.0,5726623061.333333,8.75,0.03752435
2248,433.0,5726623061.333333,8.75,0.035889358333333336
2249,433.0,5726623061.333333,8.75,0.039033149999999996
2250,433.0,5726623061.333333,8.75,0.03627768333333333
2251,433.0,5726623061.333333,8.75,0.03507190833333333
2252,433.0,5726623061.333333,8.75,0.03431644166666666
2253,433.0,5726623061.333333,8.75,0.03573670833333333
2254,433.0,5726623061.333333,8.75,0.035266958333333334
2255,433.0,5726623061.333333,8.75,0.03365379166666667
2256,433.0,5726623061.333333,8.75,0.03554580833333333
2257,433.0,5726623061.333333,8.75,0.0346905
2258,433.0,5726623061.333333,8.75,0.03551783333333333
2259,433.0,5726623061.333333,8.75,0.03382635
2260,433.0,5726623061.333333,8.75,0.03446964166666667
2261,433.0,5726623061.333333,8.75,0.03557346666666667
2262,433.0,5726623061.333333,8.75,0.03532269166666666
2263,433.0,5726623061.333333,8.75,0.037523574999999997
2264,433.0,5726623061.333333,8.75,0.03530690833333333
2265,433.0,5726623061.333333,8.75,0.03532694166666667
2266,433.0,5726623061.333333,8.75,0.035735883333333336
2267,433.0,5726623061.333333,8.75,0.036270699999999996
2268,433.0,5726623061.333333,8.75,0.03542098333333333
2269,433.0,5726623061.333333,8.75,0.03621866666666667
2270,433.0,5726623061.333333,8.75,0.035222533333333333
2271,433.0,5726623061.333333,8.75,0.03456296666666667
2272,433.0,2932031007402.6665,8.75,9.783283333333334e-05
2273,433.0,2932031007402.6665,8.75,6.833401666666666e-05
2274,433.0,2932031007402.6665,8.75,5.137479166666666e-05
2275,433.0,2932031007402.6665,8.75,4.025440833333334e-05
2276,433.0,2932031007402.6665,8.75,5.665533333333333e-05
2277,433.0,2932031007402.6665,8.75,5.1248408333333334e-05
2278,433.0,2932031007402.6665,8.75,6.856170833333334e-05
2279,433.0,2932031007402.6665,8.75,8.736558333333334e-05
2280,433.0,2932031007402.6665,8.75,7.067280833333334e-05
2281,433.0,2932031007402.6665,8.75,7.87682e-05
2282,433.0,2932031007402.6665,8.75,6.398340833333333e-05
2283,433.0,2932031007402.6665,8.75,4.3741e-05
2284,433.0,2932031007402.6665,8.75,6.7520125e-05
2285,433.0,2932031007402.6665,8.75,7.874555e-05
2286,433.0,2932031007402.6665,8.75,4.7126625e-05
2287,433.0,2932031007402.6665,8.75,5.7394425e-05
2288,433.0,2932031007402.6665,8.75,7.738479999999999e-05
2289,433.0,2932031007402.6665,8.75,6.394980833333333e-05
2290,433.0,2932031007402.6665,8.75,5.3620741666666665e-05
2291,433.0,2932031007402.6665,8.75,6.167509166666667e-05
2292,433.0,2932031007402.6665,8.75,8.564925e-05
2293,433.0,2932031007402.6665,8.75,6.732918333333333e-05
2294,433.0,2932031007402.6665,8.75,6.853915833333333e-05
2295,433.0,2932031007402.6665,8.75,4.7147575e-05
2296,433.0,2932031007402.6665,8.75,7.168311666666667e-05
2297,433.0,2932031007402.6665,8.75,5.8215191666666666e-05
2298,433.0,2932031007402.6665,8.75,5.403799166666667e-05
2299,433.0,2932031007402.6665,8.75,5.970386666666666e-05
2300,433.0,2932031007402.6665,8.75,5.4678424999999996e-05
2301,433.0,2932031007402.6665,8.75,6.0584033333333335e-05
2302,433.0,2932031007402.6665,8.75,7.074136666666667e-05
2303,433.0,2932031007402.6665,8.75,8.082440833333333e-05
2304,433.0,21845.333333333332,8.75,8.734941666666666
2305,433.0,21845.333333333332,8.75,8.735850000000001
2306,433.0,21845.333333333332,8.75,8.726658333333333
2307,433.0,21845.333333333332,8.75,8.72995
2308,433.0,21845.333333333332,8.75,8.732091666666667
2309,433.0,21845.333333333332,8.75,8.728766666666667
2310,433.0,21845.333333333332,8.75,8.71625
2311,433.0,21845.333333333332,8.75,8.735791666666666
2312,433.0,21845.333333333332,8.75,8.729783333333334
2313,433.0,21845.333333333332,8.75,8.727125
2314,433.0,21845.333333333332,8.75,8.725716666666667
2315,433.0,21845.333333333332,8.75,8.733358333333333
2316,433.0,21845.333333333332,8.75,8.730375
2317,433.0,21845.333333333332,8.75,8.723125
2318,433.0,21845.333333333332,8.75,8.734516666666666
2319,433.0,21845.333333333332,8.75,8.72645
2320,433.0,21845.333333333332,8.75,8.734883333333334
2321,433.0,21845.333333333332,8.75,8.7279
2322,433.0,21845.333333333332,8.75,8.733858333333332
2323,433.0,21845.333333333332,8.75,8.725858333333333
2324,433.0,21845.333333333332,8.75,8.730958333333334
2325,433.0,21845.333333333332,8.75,8.729983333333333
2326,433.0,21845.333333333332,8.75,8.723275
2327,433.0,21845.333333333332,8.75,8.738075
2328,433.0,21845.333333333332,8.75,8.723325
2329,433.0,21845.333333333332,8.75,8.726225
2330,433.0,21845.333333333332,8.75,8.729616666666667
2331,433.0,21845.333333333332,8.75,8.731591666666667
2332,433.0,21845.333333333332,8.75,8.730033333333333
