,Temperature (K),Volume (angstrom^3),C5 Number,W Number,C5 Loading Mean,C5 Loading STD,W Loading Mean,W Loading STD
360,343.0,21845.333333333332,2.6666666666666665,1.9166666666666667,2.6666666666666665,0.0,1.7572810677083335,0.014588310128821837
361,343.0,5726623061.333333,2.6666666666666665,1.9166666666666667,2.618367265625,0.007306518666747757,0.00010583333333333334,5.366474181330689e-05
362,343.0,187649984473770.66,2.6666666666666665,1.9166666666666667,0.0005286197916666666,0.0001484097721726756,0.0,0.0
363,343.0,9216.0,2.6666666666666665,1.9166666666666667,2.6666665104166665,4.858009922868367e-07,1.8407580989583332,0.0060403991351202875
364,343.0,1501199875790165.2,2.6666666666666665,1.9166666666666667,5.585101484375e-05,1.0261176353271874e-05,0.0,0.0
365,343.0,1.2009599006321322e+16,2.6666666666666665,1.9166666666666667,7.613838489583334e-06,2.7804413919956987e-06,0.0,0.0
366,343.0,89478485.33333333,2.6666666666666665,1.9166666666666667,2.6659314322916665,0.00014328491102721797,0.007345265260416666,0.005148230953593839
367,343.0,366503875925.3333,2.6666666666666665,1.9166666666666667,0.932576328125,0.13423818961067113,8.59375e-07,1.0517094013702435e-06
368,473.0,23456248059221.332,2.6666666666666665,1.9166666666666667,1.945875833333333e-06,1.4850345161332214e-06,0.0,0.0
369,473.0,45812984490.666664,2.6666666666666665,1.9166666666666667,0.00131171875,0.00011570285245016289,4.6875e-07,6.567458444228382e-07
370,473.0,9216.0,2.6666666666666665,1.9166666666666667,2.6658453125,5.412488372451627e-05,1.1407110416666666,0.04026189048455901
371,473.0,2932031007402.6665,2.6666666666666665,1.9166666666666667,2.0789947916666666e-05,3.843424744249483e-06,0.0,0.0
372,473.0,715827882.6666666,2.6666666666666665,1.9166666666666667,0.08593888020833333,0.006296856415775495,2.2916666666666667e-05,4.350127712046062e-06
373,473.0,21845.333333333332,2.6666666666666665,1.9166666666666667,2.6647699479166667,0.00011099806396507407,0.7377290833333333,0.025267797863069846
374,473.0,1398101.3333333333,2.6666666666666665,1.9166666666666667,2.5538126041666667,0.002828794555103442,0.01882769765625,0.0011712594431431745
375,473.0,174762.66666666666,2.6666666666666665,1.9166666666666667,2.651597135416667,0.0004988419287276705,0.140941546875,0.005865292388379983
376,473.0,187649984473770.66,2.6666666666666665,1.9166666666666667,1.3669601562499999e-07,3.61666616568601e-07,0.0,0.0
377,473.0,11184810.666666666,2.6666666666666665,1.9166666666666667,2.000820598958333,0.00961350628048704,0.0022319795052083333,0.00019914028260343468
378,473.0,366503875925.3333,2.6666666666666665,1.9166666666666667,0.000164921875,1.8429387781051626e-05,5.208333333333334e-08,2.0171788261496964e-07
379,473.0,89478485.33333333,2.6666666666666665,1.9166666666666667,0.6581607812500001,0.024019325125152313,0.000211875,2.0808318315306285e-05
380,473.0,1152.0,2.6666666666666665,1.9166666666666667,2.666557083333333,1.5011569612191866e-05,1.7603719270833333,0.02289241847016355
381,473.0,5726623061.333333,2.6666666666666665,1.9166666666666667,0.011002630208333333,0.0026279026371561365,2.9166666666666674e-06,1.5023130314433287e-06
382,473.0,1501199875790165.2,2.6666666666666665,1.9166666666666667,3.3573984374999996e-08,1.8693203372133697e-07,0.0,0.0
383,473.0,1.2009599006321322e+16,2.6666666666666665,1.9166666666666667,0.0,0.0,0.0,0.0
384,433.0,1152.0,2.6666666666666665,1.9166666666666667,2.666655859375,4.100963084459798e-06,1.8315170572916666,0.03232054355880825
385,433.0,45812984490.666664,2.6666666666666665,1.9166666666666667,0.007189479166666667,0.001938976641039424,5.989583333333334e-07,7.287014885225637e-07
386,433.0,366503875925.3333,2.6666666666666665,1.9166666666666667,0.0009318229166666666,9.939540267058942e-05,7.8125e-08,2.429004961741879e-07
387,433.0,715827882.6666666,2.6666666666666665,1.9166666666666667,0.55661359375,0.03550842439314327,3.8151041666666666e-05,6.325016383240748e-06
388,433.0,1501199875790165.2,2.6666666666666665,1.9166666666666667,1.7018130208333334e-07,3.9548378451282186e-07,0.0,0.0
389,433.0,1.2009599006321322e+16,2.6666666666666665,1.9166666666666667,3.2822057291666666e-08,1.8274548090330694e-07,0.0,0.0
