,Temperature (K),Volume (angstrom^3),C5 Number,E Number,C5 Loading Mean,C5 Loading STD,E Loading Mean,E Loading STD
90,363.0,2932031007402.6665,3.4166666666666665,8.166666666666666,0.009247344322916667,0.0019265697897825772,1.0940841276041667e-05,3.8290763766618395e-06
91,363.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.4166365625,8.476779711112362e-05,7.625230677083334,0.05365902534862586
92,363.0,715827882.6666666,3.4166666666666665,8.166666666666666,3.3784648697916664,0.005747863145023032,0.12952434114583333,0.017502604473941863
93,363.0,45812984490.666664,3.4166666666666665,8.166666666666666,1.479880546875,0.10187024826716726,0.0015928670052083333,0.00021105144726995395
94,363.0,23456248059221.332,3.4166666666666665,8.166666666666666,0.001063404140625,5.722259002091378e-05,1.6428762760416665e-06,1.4325180517949055e-06
95,363.0,187649984473770.66,3.4166666666666665,8.166666666666666,0.000142696921875,2.3040776267228943e-05,2.0110635416666666e-07,7.788831398971809e-07
96,373.0,23456248059221.332,3.4166666666666665,8.166666666666666,0.0005436570651041666,3.719467334645796e-05,7.228532552083333e-07,1.2520229838194886e-06
97,373.0,187649984473770.66,3.4166666666666665,8.166666666666666,6.841182786458333e-05,1.2044272338282358e-05,0.0,0.0
98,373.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.5649378098958333,0.06756196769789549,0.0007526650286458333,5.674572674336877e-05
99,373.0,715827882.6666666,3.4166666666666665,8.166666666666666,3.3166972916666664,0.014574772747835318,0.08255243385416666,0.010723143818159406
100,373.0,9216.0,3.4166666666666665,8.166666666666666,3.416488723958333,0.0005821527482014147,7.709218046875,0.028986300228520067
101,373.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.416499375,0.0005958579176163393,7.585347213541667,0.09918025178975164
102,373.0,1501199875790165.2,3.4166666666666665,8.166666666666666,8.992519114583333e-06,6.048637899743352e-06,0.0,0.0
103,373.0,2932031007402.6665,3.4166666666666665,8.166666666666666,0.004446455755208334,0.0005330705039519719,7.213163125e-06,2.8601500268580134e-06
104,373.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,9.708607552083334e-07,1.7744986363606254e-06,0.0,0.0
105,373.0,89478485.33333333,3.4166666666666665,8.166666666666666,3.4045790364583333,0.001833783575269423,0.5796728697916667,0.046861716696754714
106,373.0,1152.0,3.4166666666666665,8.166666666666666,3.416580104166666,0.0004819596026574632,8.000471692708334,0.06021485406423915
107,373.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.038679776562500004,0.005674133065103134,7.0610196875e-05,1.025203592532999e-05
108,373.0,1398101.3333333333,3.4166666666666665,8.166666666666666,3.416257265625,0.00013207597810344454,5.175522135416667,0.11954643356867817
109,373.0,11184810.666666666,3.4166666666666665,8.166666666666666,3.415126640625,0.0003008459920852306,2.506085989583333,0.11989131578848686
110,373.0,174762.66666666666,3.4166666666666665,8.166666666666666,3.416439661458333,0.00017445859448069783,6.710778177083333,0.04605116709647869
111,373.0,5726623061.333333,3.4166666666666665,8.166666666666666,2.61269515625,0.04709742745790545,0.010105532109374999,0.0010489531700348755
112,443.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.44783648958333333,0.018655265691227992,0.005189298359375,0.0001918718362162804
113,443.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.4075875781250002,0.002305714061479936,6.095346458333333,0.07574873733076268
114,443.0,9216.0,3.4166666666666665,8.166666666666666,3.407944765625,0.002967327285078237,6.534681380208333,0.06841424165020993
115,443.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.0007673315364583334,5.002427436876087e-05,8.667354635416667e-06,4.946196927219467e-06
116,443.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.0060993399218750004,0.00022822632020849323,7.131071614583334e-05,1.3633686997788184e-05
117,443.0,23456248059221.332,3.4166666666666665,8.166666666666666,1.1466251536458334e-05,5.881142178688338e-06,0.0,0.0
118,443.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,0.0,0.0,0.0,0.0
119,443.0,1501199875790165.2,3.4166666666666665,8.166666666666666,4.3540229166666665e-07,1.1519735191777654e-06,0.0,0.0
